queue_file	source	overture_id	country	region	name	category	brand	website	domain	public_email	public_phone	city	state	street	confidence	operator_score	premium_score	fit_tier	source_url	notes	live_status	http_status	final_url	hospitality_hits	identity_hits	email_on_homepage	contact_page	instagram	facebook	whatsapp	portfolio_url	instagram_source_url	live_reason	_sheet_sync_kind
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	4e26923c-0030-49ae-99ea-79e99442dd0f	United Kingdom	World-Atlas::western-europe::22-35	Highdown Farm Holiday Cottages	hotel	Highdown Farm Holiday Cottages	http://www.highdownfarm.co.uk/	highdownfarm.co.uk	svallis@highdownfarm.co.uk	+447739765510	Bradninch		Cranishaies Lane, Bradninch	0.8499292731285095	75	10	A	https://explore.overturemaps.org/#id=4e26923c-0030-49ae-99ea-79e99442dd0f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.highdownfarm.co.uk/	1	4	NO							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	0aa8cfd9-73d3-41ca-91ec-829bc38f42a5	United Kingdom	World-Atlas::western-europe::22-35	Higher Bruckland Self Catering	hotel	Higher Bruckland Self Catering	http://www.higherbruckland.co.uk/	higherbruckland.co.uk	sandiemholmes@gmail.com	+441297552371	Axminster	ENG	Higher Bruckland farm,Musbury	0.9361047744750977	60	10	A	https://explore.overturemaps.org/#id=0aa8cfd9-73d3-41ca-91ec-829bc38f42a5	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.higherbruckland.co.uk/	2	2	YES		https://www.instagram.com/rosecorner_higherbruckland/				https://www.higherbruckland.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	ce9cf897-3c8b-4181-b7ae-7566c16a928d	United Kingdom	World-Atlas::western-europe::22-35	Higher Darracott Farm	bed_and_breakfast	Higher Darracott Farm B&B and Holiday Cottages	http://www.higherdarracottfarm.co.uk/	higherdarracottfarm.co.uk	info@higherdarracottfarm.co.uk	+441805622621	Great Torrington		Unnamed Rd	0.9822811526060105	60	0	A	https://explore.overturemaps.org/#id=ce9cf897-3c8b-4181-b7ae-7566c16a928d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.higherdarracottfarm.co.uk/	2	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	b3fbe2c2-7bd4-4c86-a1e1-54a7e55343ed	United Kingdom	World-Atlas::western-europe::22-35	Higher Kellacott Holiday Cottages	hotel		http://higherkellacott.co.uk/	higherkellacott.co.uk	david@higherkellacott.co.uk	+447795011534	Launceston		Higher Kellacott, Kellacott,Nr Broadwoodwidger.	0.5655645132064819	75	10	A	https://explore.overturemaps.org/#id=b3fbe2c2-7bd4-4c86-a1e1-54a7e55343ed	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.higherkellacott.co.uk/	6	4	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	550cbbc7-b87c-4ade-a78a-e8ba8db58014	United Kingdom	World-Atlas::western-europe::22-35	Higher Treyone Holiday Cottages	cottage		https://www.highertreyone.com/	highertreyone.com	info@highertreyone.com	+441503250280	Deviock		Higher Treyone	0.7883487939834595	75	0	A	https://explore.overturemaps.org/#id=550cbbc7-b87c-4ade-a78a-e8ba8db58014	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.highertreyone.com/	3	4	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	b137c90f-8a5a-4c6d-a616-68327c670908	United Kingdom	World-Atlas::western-europe::22-35	Highfield Property Management	property_management	Highfield Property	https://www.highfieldproperty.co.uk/	highfieldproperty.co.uk	lettings@highfieldproperty.co.uk	+441302369475	Doncaster	ENG	1 Windsor Road	0.869401595890522	75	0	A	https://explore.overturemaps.org/#id=b137c90f-8a5a-4c6d-a616-68327c670908	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.highfieldproperty.co.uk/	0	1	NO		https://www.instagram.com/highfieldproperty/				https://www.highfieldproperty.co.uk/	PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	9441ba55-8ac0-4a47-8f2e-c6fee1cec485	United Kingdom	World-Atlas::western-europe::22-35	High Lane Farm Holiday Cottages	hotel		http://www.highlanefarmholidaycottages.co.uk/	highlanefarmholidaycottages.co.uk	enquiries@highlanefarmholidaycottages.co.uk	+441539623416	Kirkby Stephen		Newbiggin-on-Lune	0.8143314123153687	75	10	A	https://explore.overturemaps.org/#id=9441ba55-8ac0-4a47-8f2e-c6fee1cec485	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.highlanefarmholidaycottages.co.uk/	2	5	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	eeaf9f1e-3048-4444-ae3d-e43a6308ba5e	United Kingdom	World-Atlas::western-europe::22-35	HighStones Holiday Cottages	hotel		http://www.highstones.co.uk/	highstones.co.uk	mandy@highstones.co.uk	+447971649408	Hebden Bridge		HighStones Holiday Cottages, HighStones Rd, Cragg Vale	0.7903680801391602	75	10	A	https://explore.overturemaps.org/#id=eeaf9f1e-3048-4444-ae3d-e43a6308ba5e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.highstones.co.uk/	2	3	YES		https://www.instagram.com/highstones_holiday_cottages/				https://www.highstones.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	972ad266-cba9-42d5-a1e7-266648a27bd9	United Kingdom	World-Atlas::western-europe::22-35	High Swinside Holiday Cottages	hotel	High Swinside Holiday Cottages	http://www.highswinside.co.uk/	highswinside.co.uk	diana@highswinside.co.uk	+44190085206	Cockermouth		Sea to Sea C2C	0.9967991948127747	75	10	A	https://explore.overturemaps.org/#id=972ad266-cba9-42d5-a1e7-266648a27bd9	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.highswinside.co.uk/	2	4	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	b9ff78f0-6c70-4257-a38f-3be7e340bc00	United Kingdom	World-Atlas::western-europe::22-35	The Warren & The Burrow Holiday cottages at Hill Farm Moreton Paddox	holiday_rental_home		http://www.hillfarmwarwickshire.co.uk/	hillfarmwarwickshire.co.uk	baylisamn@aol.com	+447866800978	Moreton Morrell		Hill Farm,Moreton Paddox,\n	0.5628340244293213	75	0	A	https://explore.overturemaps.org/#id=b9ff78f0-6c70-4257-a38f-3be7e340bc00	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.google.com/	0	0	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	f7e70bd7-a3a8-49fa-9e53-9fbdc058d474	United Kingdom	World-Atlas::western-europe::22-35	Hilltops Brecon Holiday Cottages	cottage		https://www.hilltops-brecon.co.uk/	hilltops-brecon.co.uk	admin@hilltops-brecon.co.uk	+441874625391	Brecon	WLS	The Held	0.9828692674636841	75	0	A	https://explore.overturemaps.org/#id=f7e70bd7-a3a8-49fa-9e53-9fbdc058d474	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://hilltops-brecon.co.uk/	6	4	YES		https://www.instagram.com/hilltopsbrecon/				https://hilltops-brecon.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	237dd438-e8f9-462e-83cd-5eab82e0476a	United Kingdom	World-Atlas::western-europe::22-35	Hilton Farm Holidays	cottage	Hilton Farm Holidays, self catering cottages, Cornwall	http://www.hiltonfarmholidays.co.uk/	hiltonfarmholidays.co.uk	enquiries@hiltonfarmholidays.co.uk	+441288361521	Marhamchurch		Hilton Farmhouse Holiday Cottages, Hilton Rd	0.9860621094703674	75	0	A	https://explore.overturemaps.org/#id=237dd438-e8f9-462e-83cd-5eab82e0476a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.hiltonfarmholidays.co.uk/	1	3	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	1e761a39-c27d-4055-89a2-71acb0b32a3e	Finland	World-Atlas::western-europe::24-41	Himokselle.net	ski_resort		http://himokselle.net/	himokselle.net	himokselle@gmail.com	+358291700773	Jämsä		Muurajaispolku 9	0.6624306440353394	0	44	B	https://explore.overturemaps.org/#id=1e761a39-c27d-4055-89a2-71acb0b32a3e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://himokselle.net/	4	1	YES		https://www.instagram.com/himoksellenet/				https://himokselle.net/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	83a3ddce-0d91-4084-b497-7751fadae463	Finland	World-Atlas::western-europe::24-41	Himos Ski Resort	ski_resort	Himos	http://www.himos.fi/	himos.fi	markkinointi@himos.fi	+358207119100	Jämsä		Länsikeskuksentie 11	0.9667675495147705	0	44	B	https://explore.overturemaps.org/#id=83a3ddce-0d91-4084-b497-7751fadae463	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://himos.fi/	2	1	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	8892980f-a758-4ab4-8213-7a8ee945e498	Finland	World-Atlas::western-europe::24-41	Himos Golf	ski_resort	Himos	http://www.himosgolf.fi/	himosgolf.fi	caddiemaster@himosgolf.fi	+35814786260	Jämsä		Länsikeskuksentie 9	0.8618881106376648	0	44	B	https://explore.overturemaps.org/#id=8892980f-a758-4ab4-8213-7a8ee945e498	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://himosgolf.fi/	0	2	YES		https://www.instagram.com/himosgolf/				https://himosgolf.fi/	REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	4b41d055-7583-43cc-91e5-bb09d472cce9	Finland	World-Atlas::western-europe::24-41	Hinkkalan Lomamökit - Hinkkala Holiday Cottages	bed_and_breakfast		http://www.hinkkalantila.com/	hinkkalantila.com	info@hinkkalantila.com	+358201876900	Konnevesi		Hinkkalantie 259	0.6716333031654358	75	0	A	https://explore.overturemaps.org/#id=4b41d055-7583-43cc-91e5-bb09d472cce9	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://hinkkala.fi/matkailu/	0	3	NO		https://www.instagram.com/hinkkalankartano/				https://hinkkala.fi/matkailu/	REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	04f5888b-bff5-43af-b472-3d7ac643ba02	United Kingdom	World-Atlas::western-europe::22-35	The Studio by Hip Haus - Holiday let	holiday_rental_home		http://Www.hiphaus.studio/	hiphaus.studio	enquiries@hiphaus.studio	+447498995561	Grimsby	ENG	10 Hewson Road	0.8883918976783752	75	0	A	https://explore.overturemaps.org/#id=04f5888b-bff5-43af-b472-3d7ac643ba02	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.hiphaus.studio/	4	3	NO		https://www.instagram.com/the_studio_by_hip_haus/				https://www.hiphaus.studio/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	f7a2689b-2c63-4afb-8560-9fceaa4e3acd	Iceland	World-Atlas::western-europe::25-32	Hlíðarfjall	ski_resort	Hlíðarfjall	http://www.hlidarfjall.is/	hlidarfjall.is	hlidarfjall@hlidarfjall.is	+3544622280	Norðurland eystra		Hlíðarfjallsvegur	0.9730818867683411	0	44	B	https://explore.overturemaps.org/#id=f7a2689b-2c63-4afb-8560-9fceaa4e3acd	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.hlidarfjall.is/	0	1	NO		https://www.instagram.com/hlidarfjall/				https://www.hlidarfjall.is/	REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	6a6ff303-f7ba-4c75-9450-bf65a08063be	United Kingdom	World-Atlas::western-europe::22-35	Holestone Moor Barns 5 star Gold Luxury Holiday Cottages	hotel	Holestone Moor Barns 5 star Gold Luxury Holiday Cottages	http://hmbarns.co.uk/	hmbarns.co.uk	info@hmbarns.co.uk	+447980556750	Chesterfield	ENG	Holestone Gate Road, Holestone Moor	0.737064003944397	75	22	A	https://explore.overturemaps.org/#id=6a6ff303-f7ba-4c75-9450-bf65a08063be	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	http://www.hmbarns.co.uk/	1	8	NO							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	3590dbbb-1cc7-412a-a4f9-a5627e8e210d	Norway	World-Atlas::western-europe::24-37	Sogndal Skisenter Drift	ski_resort		http://www.hodlekve.no	hodlekve.no	hodlekve@hodlekve.no	+4757679297	Sogndalsfjøra	46	Trolladalen 30	0.3202347457408905	0	44	B	https://explore.overturemaps.org/#id=3590dbbb-1cc7-412a-a4f9-a5627e8e210d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.sogndalskisenter.no/	0	3	NO		https://www.instagram.com/sogndalskisenter/				https://www.sogndalskisenter.no/	REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	87fa847f-fbd1-472c-8979-b41b3cff3b3e	Germany	World-Atlas::western-europe::22-38	Aparthotel & Gästehaus Hohe Tanne	hotel	Aparthotel & Gästehaus Hohe Tanne	http://www.hohetanne.de	hohetanne.de	info@hohetanne.de	+49552492070	Bad Lauterberg im Harz		Kummelstraße 4	0.9694751691818237	60	10	A	https://explore.overturemaps.org/#id=87fa847f-fbd1-472c-8979-b41b3cff3b3e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.hohetanne.de/de/	0	2	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	5ac5df06-e7b1-4b4d-a5de-ca540a7c7758	United Kingdom	World-Atlas::western-europe::22-35	Pen y Bryn Farm & Holiday Cottages	hotel	Pen y Bryn Farm & Holiday Cottages	http://www.holiday-cottages-north-wales.co.uk/	holiday-cottages-north-wales.co.uk	penybryncottages@gmail.com	+441745822344	Abergele		Betws Yn Rhos	0.9900420904159546	75	10	A	https://explore.overturemaps.org/#id=5ac5df06-e7b1-4b4d-a5de-ca540a7c7758	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.holiday-cottages-north-wales.co.uk/	3	4	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	015ba67e-e329-4bb0-9199-699639223bcb	United Kingdom	World-Atlas::western-europe::22-35	Holiday Cottages in Cornwall	cottage	Holiday Cottages in Cornwall	http://www.holidaycottagesincornwall.co.uk/	holidaycottagesincornwall.co.uk	mail@holidaycottagesincornwall.co.uk	+441579383917	Callington			0.8635157346725464	75	0	A	https://explore.overturemaps.org/#id=015ba67e-e329-4bb0-9199-699639223bcb	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.holidaycottagesincornwall.co.uk/	5	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	be981b63-a192-4323-8765-c32325e38d10	Czechia	World-Atlas::western-europe::22-38	Pension Holiday Home	hotel		http://www.holidayhome.cz	holidayhome.cz	prague@holidayhome.cz	222 512 710	Praha		Americká 37	0.77	75	10	A	https://explore.overturemaps.org/#id=be981b63-a192-4323-8765-c32325e38d10	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.holidayhome.cz/	3	2	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	ddfb5f3b-a067-4f91-8111-6ff8faaf445c	Poland	World-Atlas::western-europe::22-38	Holiday Home Apartamenty Międzyzdroje	service_apartment	HolidayHome.pk	http://www.holidayhome.pl/	holidayhome.pl	biuro@holidayhome.pl	+48729123123	Międzyzdroje	32	ulica Cypriana Kamila Norwida 2	0.8526901602745056	75	0	A	https://explore.overturemaps.org/#id=ddfb5f3b-a067-4f91-8111-6ff8faaf445c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://holidayhome.pl/	3	3	YES		https://www.instagram.com/holidayhome.pl/				https://holidayhome.pl/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	022dfba9-0a7b-4dae-b3cd-74d8ec51feb1	United Kingdom	World-Atlas::western-europe::22-35	Primrose Valley Holiday Home Caravan Let Hire Rental at Haven	car_rental_service	HolidayHomes4Hire.co.uk	https://holidayhomes4hire.co.uk/primrose-valley-caravan-park-filey/65/primrose-valley-deluxe-3-bedroom-6-berth-salsa-eco/	holidayhomes4hire.co.uk	adriancarol31ww@gmail.com	+447982452303	Filey	ENG	Primrose Valley Holiday Park	0.6227130889892578	75	0	A	https://explore.overturemaps.org/#id=022dfba9-0a7b-4dae-b3cd-74d8ec51feb1	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://holidayhomes4hire.co.uk/primrose-valley-caravan-park-filey/65/primrose-valley-deluxe-3-bedroom-6-berth-salsa-eco/	4	6	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	8908b865-3053-4112-b962-65aeec4ce7e3	United Kingdom	World-Atlas::western-europe::22-35	Holiday Home Waste Management	garbage_collection_service		http://www.holidayhomewastemanagement.co.uk/	holidayhomewastemanagement.co.uk	info@holidayhomewastemanagement.co.uk		Henley-on-Thames	ENG	19a Hart Street	0.30524498224258423	75	12	A	https://explore.overturemaps.org/#id=8908b865-3053-4112-b962-65aeec4ce7e3	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.holidayhomewastemanagement.co.uk/	3	2	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	0bd36c04-ccc8-4be1-83af-babefe78289b	United Kingdom	World-Atlas::western-europe::22-35	Holidayincumbria Static Caravans - Cumbria - Available for Holiday Lets	holiday_rental_home		https://www.holidayincumbria.co.uk/	holidayincumbria.co.uk	holidayincumbriacouk@outlook.com	+441900749750	Brigham		Low Rd	0.5933559536933899	87	0	A	https://explore.overturemaps.org/#id=0bd36c04-ccc8-4be1-83af-babefe78289b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.holidayincumbria.co.uk/	3	5	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	1cb16516-e4a7-4a33-ada2-bee247cfd465	United Kingdom	World-Atlas::western-europe::22-35	Holiday Lets Bournemouth	hotel		http://www.holidayletsbournemouth.com/	holidayletsbournemouth.com	info@holidayletsbournemouth.com	+447788702068	Ferndown	ENG	306 Ringwood Road	0.799464585185051	87	10	A	https://explore.overturemaps.org/#id=1cb16516-e4a7-4a33-ada2-bee247cfd465	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.holidayletsbournemouth.com/	3	3	YES		https://www.instagram.com/holidayletsbournemouth/				https://www.holidayletsbournemouth.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	7da86d60-10db-4676-bbf7-86670020b1a6	United Kingdom	World-Atlas::western-europe::22-35	Holiday Lets - Morfa Nefyn	hotel		http://www.holidayletsmorfanefyn.co.uk/	holidayletsmorfanefyn.co.uk	tanparclettings@gmail.com	+447354923333	Pwllheli	WLS	Tan Parc. Cae Coch.	0.672990620136261	87	10	A	https://explore.overturemaps.org/#id=7da86d60-10db-4676-bbf7-86670020b1a6	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	202	https://www.sykescottages.co.uk/cottage/North-Wales-Snowdonia-Morfa-Nefyn/Tan-Parc-1135544.html	0	0	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	4a53c2fc-f09b-4f0e-8d47-47dbe0403a40	United Kingdom	World-Atlas::western-europe::22-35	Holiday Lettings Beech Lodge Derbyshire	hotel		https://book.holidaylettingsbeechlodge.com/	holidaylettingsbeechlodge.com	rob@holidaylettingsbeechlodge.com	+447401234930	Derby	ENG	Findern Lane	0.8593395352363586	75	22	A	https://explore.overturemaps.org/#id=4a53c2fc-f09b-4f0e-8d47-47dbe0403a40	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://book.holidaylettingsbeechlodge.com/listing?a=53358534	7	5	YES		https://www.instagram.com/beechlodge/				https://book.holidaylettingsbeechlodge.com/listing?a=53358534	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	bce7c38a-facf-45c5-9282-5b4f21d2fdc1	United Kingdom	World-Atlas::western-europe::22-35	Way To Health Retreat Lodge	hotel		http://www.holidayretreatlodges.com/	holidayretreatlodges.com	info@holidayretreatlodges.com	+448458601084	Millom	ENG	Haverigg	0.5887058973312378	0	34	B	https://explore.overturemaps.org/#id=bce7c38a-facf-45c5-9282-5b4f21d2fdc1	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.holidayretreatlodges.com/	3	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	c56a229d-be41-49cf-bce9-223b0f0e9e54	United Kingdom	World-Atlas::western-europe::22-35	Y Llofft & Ty Isaf - Tresaith Holiday Cottages	hotel	Y Llofft & Ty Isaf - Tresaith Holiday Cottages	http://www.holidaytresaith.co.uk/	holidaytresaith.co.uk	info@holidaytresaith.co.uk	+441792843292	Cardigan	WLS	Tresaith	0.6799784898757935	75	10	A	https://explore.overturemaps.org/#id=c56a229d-be41-49cf-bce9-223b0f0e9e54	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.holidaytresaith.co.uk/	2	5	NO		https://www.instagram.com/holidaytresaith/				https://www.holidaytresaith.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	497ee13b-a93e-4e8f-b515-70979d6ef4e0	Netherlands	World-Atlas::western-europe::22-36	Holland Chalet Park Hensbroek	resort		https://hollandchaletpark.nl/	hollandchaletpark.nl	receptie@hollandchaletpark.nl	+31226451629	Hensbroek		Kerkweg 9A	0.8805992007255554	0	44	B	https://explore.overturemaps.org/#id=497ee13b-a93e-4e8f-b515-70979d6ef4e0	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	202	https://www.hollandchaletparkhensbroek.nl/	0	0	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	41e2a798-49f4-46da-a0a0-462ed2c0f4c5	United Kingdom	World-Atlas::western-europe::22-35	Homeleigh Farm Holiday Cottages	cottage	Homeleigh Farm Holiday Cottages	http://www.homeleighfarm.co.uk/	homeleighfarm.co.uk	info@homeleighfarm.co.uk	+441208812411	St. Kew			0.8467081189155579	75	0	A	https://explore.overturemaps.org/#id=41e2a798-49f4-46da-a0a0-462ed2c0f4c5	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.homeleighfarm.co.uk/	2	4	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	ca6f5c16-b232-48c4-801e-5fc162b0d186	United Kingdom	World-Atlas::western-europe::22-35	The Gresham Aparthotel	hotel		https://hopp.bio/thegreshamaparthotel	hopp.bio	thegreshamaparthotel@gmail.com	+441162437666	Leicester	ENG	36 Market Street	0.9619069695472717	60	10	A	https://explore.overturemaps.org/#id=ca6f5c16-b232-48c4-801e-5fc162b0d186	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.hopp.bio/thegreshamaparthotel	5	2	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-024.jsonl	Overture Places V6 fast-lane	cadb9598-3793-485b-bf66-096fe248c32f	Norway	World-Atlas::western-europe::24-37	Hornindal Ski Resort	ski_resort	Hornindal Skisenter	https://www.hornindalski.no/	hornindalski.no	post@hornindalski.no	+4791596143	Norge		Holebakkane 206	0.9839186668395996	0	44	B	https://explore.overturemaps.org/#id=cadb9598-3793-485b-bf66-096fe248c32f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://hornindalski.no/	0	1	YES		https://www.instagram.com/hornindalskisenter/				https://hornindalski.no/	REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
