8382	A	91	Chianciano Terme	Italy	Holiday Home Podere i Prati		holiday_rental_home	Strada della Foce e Fornace, 24, Chianciano Terme	+393384654165	1			High				overture:2d692d63-b71f-4b5e-8768-b54415217cbc	2026-08-15	New		http://www.podereiprati.com/	nicoletteklap@gmail.com		https://www.instagram.com/podere_iprati/							Email	High	Verified	https://explore.overturemaps.org/#id=2d692d63-b71f-4b5e-8768-b54415217cbc		domain:podereiprati.com	393384654165	podereiprati.com	holiday home podere i prati	Chianciano Terme	Italy	Holiday Home Podere i Prati	8382
8383	A	88	Κασσάνδρα	Greece	Pohoda Villas Resort, Skala Fourkas, Halkidiki (Kassandra), GREECE		lodging	Unnamed Road, Κασσάνδρα	+420602228310	1			High				overture:ddd4a466-2012-4be8-90e7-291b44e3a84f	2026-08-15	New		http://www.pohodavillas.com/	info@pohodavillas.com		https://www.instagram.com/pohodavillas/							Email	High	Verified	https://explore.overturemaps.org/#id=ddd4a466-2012-4be8-90e7-291b44e3a84f		domain:pohodavillas.com	420602228310	pohodavillas.com	pohoda villas resort skala fourkas halkidiki kassandra greece	Κασσάνδρα	Greece	Pohoda Villas Resort, Skala Fourkas, Halkidiki (Kassandra), GREECE	8383
8384	A	88	Αλόννησος	Greece	Alonissos Poikilma Villas		hotel	Alόnissos,Greece, Αλόννησος	+306992219319	1			High				overture:6878e136-d082-4dd9-b277-20f24b144c36	2026-08-15	New		https://www.poikilmavillas.gr/	info@poikilmavillas.gr									Email	High	Verified	https://explore.overturemaps.org/#id=6878e136-d082-4dd9-b277-20f24b144c36		domain:poikilmavillas.gr	306992219319	poikilmavillas.gr	alonissos poikilma villas	Αλόννησος	Greece	Alonissos Poikilma Villas	8384
8385	A	88	Δήμος Καρύστου	Greece	Politia Villas		hotel	Πηγαδάκια, Δήμος Καρύστου	+302224025425	1			High				overture:075e336f-05d8-4940-b222-b196a17819a3	2026-08-15	New		http://www.politia-villas.gr/	info@politia-villas.gr									Email	High	Verified	https://explore.overturemaps.org/#id=075e336f-05d8-4940-b222-b196a17819a3		domain:politia-villas.gr	302224025425	politia-villas.gr	politia villas	Δήμος Καρύστου	Greece	Politia Villas	8385
8386	A	88	York	United Kingdom	Poplar House Serviced Apartments		hotel	64 Scarcroft Road, York, ENG	+441904658398	1			High				overture:98449dab-5ee7-4a2b-8afb-84f9b2448ddc	2026-08-15	New		http://www.poplar-house-serviced-apartments.co.uk/	clark.shaun@gmail.com									Email	High	Verified	https://explore.overturemaps.org/#id=98449dab-5ee7-4a2b-8afb-84f9b2448ddc		domain:poplar-house-serviced-apartments.co.uk	441904658398	poplar-house-serviced-apartments.co.uk	poplar house serviced apartments	York	United Kingdom	Poplar House Serviced Apartments	8386
8387	A	88	Άγιος Νικόλαος	Greece	Poppy Villas		hotel	Αμμουδάρα, Άγιος Νικόλαος	+306945983636	1			High				overture:1430659b-881c-45a8-935b-2c71445ae522	2026-08-15	New		http://www.poppyvillas.gr	info@poppyvillas.gr									Email	High	Verified	https://explore.overturemaps.org/#id=1430659b-881c-45a8-935b-2c71445ae522		domain:poppyvillas.gr	306945983636	poppyvillas.gr	poppy villas	Άγιος Νικόλαος	Greece	Poppy Villas	8387
8388	B	70	Wauwatosa	USA	Porch Light Property Management		property_management	6650 W State St, Wauwatosa, WI	+14146781088	1			High				overture:c59874ab-46dd-4eee-9d63-b81959feb325	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.porchlightproperty.com/	info.porchlight@gmail.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=c59874ab-46dd-4eee-9d63-b81959feb325		domain:porchlightproperty.com	14146781088	porchlightproperty.com	porch light property management	Wauwatosa	USA	Porch Light Property Management	8388
8389	A	88	Αλυκές	Greece	Porta del mar Beach Villas		hotel	Psarou Beach, Αλυκές	+302695065082	1			High				overture:6d5d4514-6387-43bf-81c1-15e186cfbda3	2026-08-15	New		http://portadelmar.com/	info@portadelmar.com		https://www.instagram.com/portadelmargreece/							Email	High	Verified	https://explore.overturemaps.org/#id=6d5d4514-6387-43bf-81c1-15e186cfbda3		domain:portadelmar.com	302695065082	portadelmar.com	porta del mar beach villas	Αλυκές	Greece	Porta del mar Beach Villas	8389
8390	B	70	Stevens Point	USA	Portage County Property Management		property_management	3440 Church St, Stevens Point, WI	+17152044264	1			High				overture:0498d3c6-5a9b-41ee-9590-fa3e57ba5020	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.portagecpm.com/	info@portagecpm.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=0498d3c6-5a9b-41ee-9590-fa3e57ba5020		domain:portagecpm.com	17152044264	portagecpm.com	portage county property management	Stevens Point	USA	Portage County Property Management	8390
8391	A	91	La Coma i la Pedra	Spain	Port del Comte		ski_resort	Carr. a Pistes, s/n, La Coma i la Pedra	+34973492301	1			High				overture:62c08379-07c4-411b-8c89-a11d92543e58	2026-08-15	New		http://www.portdelcomte.net/	esqui@portdelcomte.net		https://www.instagram.com/portdelcomte/							Email	High	Verified	https://explore.overturemaps.org/#id=62c08379-07c4-411b-8c89-a11d92543e58		domain:portdelcomte.net	34973492301	portdelcomte.net	port del comte	La Coma i la Pedra	Spain	Port del Comte	8391
8392	A	88	Μουδανιά	Greece	Portes Lithos Luxury Resort		hotel	ΠΟΤΙΔΑΙΑ, Μουδανιά	+302373309100	1			High				overture:71878ac7-82ac-4b4a-95f4-b1bcb28e9012	2026-08-15	New		http://www.porteslithos.gr/	info@porteslithos.gr		https://www.instagram.com/portes_lithos/							Email	High	Verified	https://explore.overturemaps.org/#id=71878ac7-82ac-4b4a-95f4-b1bcb28e9012		domain:porteslithos.gr	302373309100	porteslithos.gr	portes lithos luxury resort	Μουδανιά	Greece	Portes Lithos Luxury Resort	8392
8393	A	88	Άγιος Νικόλαος	Greece	Porto Maltese Boutique Estate		hotel	Κούνδουρου Ιωσήφ 9, Άγιος Νικόλαος	+302841089894	1			High				overture:8f58bf6b-40e1-4763-8f47-04302c31f335	2026-08-15	New		http://www.porto-maltese.com/	info@porto-maltese.com									Email	High	Verified	https://explore.overturemaps.org/#id=8f58bf6b-40e1-4763-8f47-04302c31f335		domain:porto-maltese.com	302841089894	porto-maltese.com	porto maltese boutique estate	Άγιος Νικόλαος	Greece	Porto Maltese Boutique Estate	8393
8394	A	88	Ζάκυνθος	Greece	Porto Gerakas Villas & Apartments		hotel	Epar.Od. Zakinthou - Vasilikou, Ζάκυνθος	+306972761560	1			High				overture:a60a4284-8ed6-433c-8ad5-692b513cac54	2026-08-15	New		http://www.portogerakasvillas.com/	info@portogerakasvillas.com									Email	High	Verified	https://explore.overturemaps.org/#id=a60a4284-8ed6-433c-8ad5-692b513cac54		domain:portogerakasvillas.com	306972761560	portogerakasvillas.com	porto gerakas villas apartments	Ζάκυνθος	Greece	Porto Gerakas Villas & Apartments	8394
8395	A	88	Κρανίδι	Greece	Porto Heli Villas and Studios		hotel	Κρανίδι	+306977601817	1			High				overture:59104e0c-4f02-45a6-99ce-4c3463c11e70	2026-08-15	New		http://www.portoheli-villas.gr/	support@portoheli-villas.gr									Email	High	Verified	https://explore.overturemaps.org/#id=59104e0c-4f02-45a6-99ce-4c3463c11e70		domain:portoheli-villas.gr	306977601817	portoheli-villas.gr	porto heli villas and studios	Κρανίδι	Greece	Porto Heli Villas and Studios	8395
8396	A	88	Κέα	Greece	Porto Koundouros Beach and Villas		resort	Παραλία Κούνδουρου // Koundouros Beach, Κέα	+306944691668	1			High				overture:f31a7cbf-e63a-4b93-afed-b77a5683ebc0	2026-08-15	New		http://www.portokoundouros.gr/	info@portokoundouros.gr		https://www.instagram.com/portokoundouros_beachvillas/							Email	High	Verified	https://explore.overturemaps.org/#id=f31a7cbf-e63a-4b93-afed-b77a5683ebc0		domain:portokoundouros.gr	306944691668	portokoundouros.gr	porto koundouros beach and villas	Κέα	Greece	Porto Koundouros Beach and Villas	8396
8397	A	88	Αρκάδιοι	Greece	Porto Zante Villas and Spa		hotel	Tragaki, Αρκάδιοι	+302108218640	1			High				overture:b7b3f2af-98fa-4a9d-8ebd-5f9eda1ce1be	2026-08-15	New		http://www.portozante.com/	info@portozante.com		https://www.instagram.com/portozantevillas/							Email	High	Verified	https://explore.overturemaps.org/#id=b7b3f2af-98fa-4a9d-8ebd-5f9eda1ce1be		domain:portozante.com	302108218640	portozante.com	porto zante villas and spa	Αρκάδιοι	Greece	Porto Zante Villas and Spa	8397
8398	A	91	Stranraer	United Kingdom	Portpatrick Holiday Homes		holiday_rental_home	14 Main Street, Stranraer, SCT	+441776810300	1			High				overture:871c5720-387b-4f2d-be91-1e8205879aa9	2026-08-15	New		http://www.portpatrickholidaylets.com/	allantorrance@aol.com									Email	Medium	Verified	https://explore.overturemaps.org/#id=871c5720-387b-4f2d-be91-1e8205879aa9		domain:portpatrickholidaylets.com	441776810300	portpatrickholidaylets.com	portpatrick holiday homes	Stranraer	United Kingdom	Portpatrick Holiday Homes	8398
8399	A	88	Neum	Italy	Villa Suzana		resort	Jadranska magistrala bb, Neum	+38763619318	1			High				overture:13a9f51a-664a-4604-bbe6-c85e705b4bb3	2026-08-15	New		https://posjeti.ba/villa-suzana-neum/	grgo_lovric@hotmail.com									Email	Medium	Verified	https://explore.overturemaps.org/#id=13a9f51a-664a-4604-bbe6-c85e705b4bb3		domain:posjeti.ba	38763619318	posjeti.ba	villa suzana	Neum	Italy	Villa Suzana	8399
8400	B	70	Elmhurst	USA	Post Oak Property Management Inc		property_management	340 W Butterfield Rd, Elmhurst, IL	+16305180806	1			High				overture:dbf0127d-ac9c-4850-b33e-93000c8ede90	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.postoakrental.com/	info@postoakrental.com		https://www.instagram.com/postoakpropertymanagement/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=dbf0127d-ac9c-4850-b33e-93000c8ede90		domain:postoakrental.com	16305180806	postoakrental.com	post oak property management inc	Elmhurst	USA	Post Oak Property Management Inc	8400
8401	B	70	Forsyth	USA	Pounds Property Management		property_management	2506 Boxankle Rd, Forsyth, GA	+16785882723	1			High				overture:03342beb-5477-4f1c-9113-99e6c1272ffd	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.poundspm.com/	poundspropertymanagement@gmail.com		https://www.instagram.com/pounds_property_mgmt/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=03342beb-5477-4f1c-9113-99e6c1272ffd		domain:poundspm.com	16785882723	poundspm.com	pounds property management	Forsyth	USA	Pounds Property Management	8401
8402	A	91	Eden	USA	Powder Mountain		ski_resort	6965 Powder Mountain Rd, Eden, UT	+18017453772	1			High				overture:78f8b53e-823a-4154-a1ff-f2c5c2de2a16	2026-08-15	New		https://www.powdermountain.com/	info@powdermountain.com		https://www.instagram.com/powdermountain/							Email	High	Verified	https://explore.overturemaps.org/#id=78f8b53e-823a-4154-a1ff-f2c5c2de2a16		domain:powdermountain.com	18017453772	powdermountain.com	powder mountain	Eden	USA	Powder Mountain	8402
8403	B	70	Barnsley	United Kingdom	Premier Property Management and Maintenance		property_management	Barnsley Business & Innovation Centre, The Business Village @, Innovation Wy, Barnsley, ENG	+441226770088	1			High				overture:48d80b69-c636-4173-8467-ad1b316a2fda	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.pp-mm.co.uk/	info@pp-mm.co.uk									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=48d80b69-c636-4173-8467-ad1b316a2fda		domain:pp-mm.co.uk	441226770088	pp-mm.co.uk	premier property management and maintenance	Barnsley	United Kingdom	Premier Property Management and Maintenance	8403
8404	B	70	Bedford	United Kingdom	PPC Property Management		real_estate_agent	Office 21, The Rufus Centre, Bedford, ENG	+441525633300	1			High				overture:67f22919-e9a4-419d-af61-b6929e4d5028	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ppclettings.com/	steve@ppclettings.com		https://www.instagram.com/ppcpropertymanagement/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=67f22919-e9a4-419d-af61-b6929e4d5028		domain:ppclettings.com	441525633300	ppclettings.com	ppc property management	Bedford	United Kingdom	PPC Property Management	8404
8405	B	70	Surprise	USA	PPG Property Management		property_management	15411 W Waddell Rd, Surprise, AZ	+16023742302	1			High				overture:aac0b608-6607-4efe-935d-57eb1e839173	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ppgpropertymanagement.com/	owners@ppgpropertymanagement.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=aac0b608-6607-4efe-935d-57eb1e839173		domain:ppgpropertymanagement.com	16023742302	ppgpropertymanagement.com	ppg property management	Surprise	USA	PPG Property Management	8405
8406	B	70	Pooler	USA	Pooler Property Management		property_management	114 US-80, Pooler, GA	+19126604545	1			High				overture:949b79cd-ab9c-49cf-96a4-09ecd0aed6a0	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://PPM-homes.com/	debbie@ppm-homes.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=949b79cd-ab9c-49cf-96a4-09ecd0aed6a0		domain:ppm-homes.com	19126604545	ppm-homes.com	pooler property management	Pooler	USA	Pooler Property Management	8406
8407	B	70	Folsom	USA	Professional Property Management		property_management	555 Oakdale St, Folsom, CA	+19163531900	1			High				overture:f9fa31c9-64ac-4e5f-9206-4700375e4df7	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://ppm4you.com/	deborah@ppm4you.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=f9fa31c9-64ac-4e5f-9206-4700375e4df7		domain:ppm4you.com	19163531900	ppm4you.com	professional property management	Folsom	USA	Professional Property Management	8407
8408	B	70	Grand Junction	USA	Pure Property Management, LLC		property_management	362 Main St, Grand Junction, CO	+19706284578	1			High				overture:a201d509-18db-4e82-8841-fdd3b1eb2edc	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ppmgj.com/	info@ppmgj.com		https://www.instagram.com/imjoshmeow/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=a201d509-18db-4e82-8841-fdd3b1eb2edc		domain:ppmgj.com	19706284578	ppmgj.com	pure property management llc	Grand Junction	USA	Pure Property Management, LLC	8408
8409	B	70	Platteville	USA	Pioneer Property Management		property_management	10 Keystone Pkwy, Platteville, WI	+16083487755	1			High				overture:f3ce87aa-59d5-421c-b07c-f0afd580ac56	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ppmirentals.com/	ppmi@ppmirentals.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=f3ce87aa-59d5-421c-b07c-f0afd580ac56		domain:ppmirentals.com	16083487755	ppmirentals.com	pioneer property management	Platteville	USA	Pioneer Property Management	8409
8410	B	70	Afton	USA	Practical Property Management		landscaping	315 Bill Shaw Rd, Afton, TN	+14234702698	1			High				overture:f08e9919-e12d-4641-9d42-dc6c0620309b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://ppmlawn.com/	myers523@live.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=f08e9919-e12d-4641-9d42-dc6c0620309b		domain:ppmlawn.com	14234702698	ppmlawn.com	practical property management	Afton	USA	Practical Property Management	8410
8411	B	70	Roseville	USA	Premier Property Management		property_management	300 Harding Blvd, Roseville, CA	+19169001166	1			High				overture:54b1e6a2-4eec-44f0-9cbb-d686fdb64333	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ppmnorcal.com/	admin@ppmnorcal.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=54b1e6a2-4eec-44f0-9cbb-d686fdb64333		domain:ppmnorcal.com	19169001166	ppmnorcal.com	premier property management	Roseville	USA	Premier Property Management	8411
8412	B	70	Conwy	United Kingdom	Prestige Property Management		property_management	26, Connaught House, Riverside Business Park, Benarth Rd, Conwy, WLS	+441492550399	1			High				overture:2ace9155-3f2f-472a-a3fa-936bebe2c412	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://ppmnorthwales.co.uk/	kareneastham@ppmnorthwales.co.uk									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=2ace9155-3f2f-472a-a3fa-936bebe2c412		domain:ppmnorthwales.co.uk	441492550399	ppmnorthwales.co.uk	prestige property management	Conwy	United Kingdom	Prestige Property Management	8412
8413	B	70	Columbia	USA	Palmetto Property Management of SC		property_management	1805 Clemson Rd, Columbia, SC	+18033486834	1			High				overture:934430be-e469-4a60-88e0-5736337d4265	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ppmofsc.com/	palmettopropertymanagementsc@gmail.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=934430be-e469-4a60-88e0-5736337d4265		domain:ppmofsc.com	18033486834	ppmofsc.com	palmetto property management of sc	Columbia	USA	Palmetto Property Management of SC	8413
8414	B	70	San Rafael	USA	Prandi Property Management		property_management	1321 3rd St, San Rafael, CA	+14154829988	1			High				overture:53e56e16-51c5-4cf0-880e-9ac7af0268aa	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.prandiprop.com/	melissa@prandiprop.com		https://www.instagram.com/prandimgmt/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=53e56e16-51c5-4cf0-880e-9ac7af0268aa		domain:prandiprop.com	14154829988	prandiprop.com	prandi property management	San Rafael	USA	Prandi Property Management	8414
8415	A	88	Νότια Ρόδος	Greece	Prasonisi Villas		hotel	Kattavia, Νότια Ρόδος		1			High				overture:4565ed2a-a1a5-4923-a9ff-d00174312bdf	2026-08-15	New		http://www.prasonisivillas.com/	prasonisivillas@gmail.com									Email	High	Verified	https://explore.overturemaps.org/#id=4565ed2a-a1a5-4923-a9ff-d00174312bdf		domain:prasonisivillas.com		prasonisivillas.com	prasonisi villas	Νότια Ρόδος	Greece	Prasonisi Villas	8415
8416	B	70	Advance	USA	Premier Realty Property Management		property_management	228 NC-801, Advance, NC	+13369989345	1			High				overture:93c54577-068d-447c-a5e2-16713d25ad52	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.pre4urentals.com/	premier4rent@gmail.com		https://www.instagram.com/premierrealtypm/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=93c54577-068d-447c-a5e2-16713d25ad52		domain:pre4urentals.com	13369989345	pre4urentals.com	premier realty property management	Advance	USA	Premier Realty Property Management	8416
8417	B	70	St George	USA	Preferred Property Management		property_management	47 S 400 E, St George, UT	+14356735000	1			High				overture:8e56bbcd-c184-476d-91ba-331a065115e5	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://preferredstgeorge.com	bennettshaffer@preferredstgeorge.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=8e56bbcd-c184-476d-91ba-331a065115e5		domain:preferredstgeorge.com	14356735000	preferredstgeorge.com	preferred property management	St George	USA	Preferred Property Management	8417
8418	B	70	Ilford	United Kingdom	PremierLux Serviced Apartments		service_apartment	210 Ilford Lane, Ilford, ENG	+442084785300	1			High				overture:eb6e1861-c1b1-4111-81b8-6f47783eff35	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://premierlux.co.uk/	info@premierlux.co.uk									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=eb6e1861-c1b1-4111-81b8-6f47783eff35		domain:premierlux.co.uk	442084785300	premierlux.co.uk	premierlux serviced apartments	Ilford	United Kingdom	PremierLux Serviced Apartments	8418
8419	A	91	Περιφέρεια Ιονίων Νήσων	Greece	Premium Vacation Homes		holiday_rental_home	Airport Road, Περιφέρεια Ιονίων Νήσων	+302695044107	1			High				overture:3e13889b-fa85-4f69-8e9a-68e9e0c51988	2026-08-15	New		http://www.premiumvacationhomes.gr/	info@premiumvacationhomes.gr		https://www.instagram.com/premiumvacationhomes/							Email	High	Verified	https://explore.overturemaps.org/#id=3e13889b-fa85-4f69-8e9a-68e9e0c51988		domain:premiumvacationhomes.gr	302695044107	premiumvacationhomes.gr	premium vacation homes	Περιφέρεια Ιονίων Νήσων	Greece	Premium Vacation Homes	8419
8420	B	70	Phoenix	USA	Preserve Property Management		property_management	7776 S Pointe Pkwy W, Phoenix, AZ	+14803612706	1			High				overture:6ffe8508-0d96-4b9a-acab-67057bf6d71a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.preservepm.com/	info@preservepm.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=6ffe8508-0d96-4b9a-acab-67057bf6d71a		domain:preservepm.com	14803612706	preservepm.com	preserve property management	Phoenix	USA	Preserve Property Management	8420
8421	B	70	Milwaukee	USA	Prestige Property Management Services		property_management	11414 W Park Pl, Milwaukee, WI	+14147166270	1			High				overture:f1ef0308-fde2-4165-bf74-931c88a0fda0	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.PrestigeMilwaukee.com/	admin@prestigemilwaukee.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=f1ef0308-fde2-4165-bf74-931c88a0fda0		domain:prestigemilwaukee.com	14147166270	prestigemilwaukee.com	prestige property management services	Milwaukee	USA	Prestige Property Management Services	8421
8422	B	70	Tucson	USA	Prestige Property Management		property_management	3205 E Grant Rd, Tucson, AZ	(520) 881-0930	1			High				overture:1c4743eb-877e-435f-b8c7-ccc54d19524a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.prestigepropertymgmt.com	sales@prestigepropertymgmt.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=1c4743eb-877e-435f-b8c7-ccc54d19524a		domain:prestigepropertymgmt.com	5208810930	prestigepropertymgmt.com	prestige property management	Tucson	USA	Prestige Property Management	8422
8423	B	70	Montrose	USA	Prestige Real Estate and Property Management LLC		real_estate_service	737 S Townsend Ave, Montrose, CO	+19705961286	1			High				overture:80436d77-b50e-422f-9c3a-6e2a4d9b0472	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.prestigerealestatepro.com/	karenmaxnerrealtor@gmail.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=80436d77-b50e-422f-9c3a-6e2a4d9b0472		domain:prestigerealestatepro.com	19705961286	prestigerealestatepro.com	prestige real estate and property management llc	Montrose	USA	Prestige Real Estate and Property Management LLC	8423
8424	B	70	Santa Rosa	USA	Prestige Real Estate & Property Management		property_management	900 Mendocino Ave, Santa Rosa, CA	+17078060851	1			High				overture:44172294-317d-4ff7-85de-7e1bba3a9068	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.prestigerepro.com/	info@prestigerepro.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=44172294-317d-4ff7-85de-7e1bba3a9068		domain:prestigerepro.com	17078060851	prestigerepro.com	prestige real estate property management	Santa Rosa	USA	Prestige Real Estate & Property Management	8424
8425	B	70	Dubrovnik	Italy	Pretty Green Property Management		real_estate_service	Luka 89, Dubrovnik	+385981892178	1			High				overture:98cae376-7696-4ea4-93b7-018659ab9d7b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.prettygreen-pm.hr/	prettygreen.info@gmail.com		https://www.instagram.com/prettygreenpropertymanagement/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=98cae376-7696-4ea4-93b7-018659ab9d7b		domain:prettygreen-pm.hr	385981892178	prettygreen-pm.hr	pretty green property management	Dubrovnik	Italy	Pretty Green Property Management	8425
8426	A	91	Λαγανάς	Greece	Pretty SPITI Holiday Home & Retreat		holiday_rental_home	Laganas Beach Road 001, Private Road, Λαγανάς	+306947267559	1			High				overture:048faf22-01a8-4be0-946f-f561865b32a6	2026-08-15	New		http://www.prettyspiti.com/	info@prettyspiti.com		https://www.instagram.com/prettyspitiholidayhome/							Email	High	Verified	https://explore.overturemaps.org/#id=048faf22-01a8-4be0-946f-f561865b32a6		domain:prettyspiti.com	306947267559	prettyspiti.com	pretty spiti holiday home retreat	Λαγανάς	Greece	Pretty SPITI Holiday Home & Retreat	8426
8427	B	70	Winston-Salem	USA	Scofield Bishop Property Management		property_management	1318 Ashley Sq, Winston-Salem, NC	+13367687448	1			High				overture:1c500567-2d0e-4b28-aecd-76a3b0fce817	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.priestleymanagement.com/	info@priestleymanagement.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=1c500567-2d0e-4b28-aecd-76a3b0fce817		domain:priestleymanagement.com	13367687448	priestleymanagement.com	scofield bishop property management	Winston-Salem	USA	Scofield Bishop Property Management	8427
8428	B	70	Ann Arbor	USA	Prime Property Management		property_management	213 W Liberty St, Ann Arbor, MI	+17344412053	1			High				overture:e260c825-9ef8-4113-ad4e-111446563f04	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.prime-mi.com/	madeleine@prime-mi.com		https://www.instagram.com/prime.michigan/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=e260c825-9ef8-4113-ad4e-111446563f04		domain:prime-mi.com	17344412053	prime-mi.com	prime property management	Ann Arbor	USA	Prime Property Management	8428
8429	A	88	Bodrum	Greece	Primebodrumvillas		hotel	Mister Hadi Sokak 1, Bodrum	+902524240549	1			High				overture:b0eb60c5-a718-4700-8719-941c669fd5b8	2026-08-15	New		https://primebodrumvillas.com/	info@primebodrumvillas.com		https://www.instagram.com/primebodrumvillas/							Email	High	Verified	https://explore.overturemaps.org/#id=b0eb60c5-a718-4700-8719-941c669fd5b8		domain:primebodrumvillas.com	902524240549	primebodrumvillas.com	primebodrumvillas	Bodrum	Greece	Primebodrumvillas	8429
8430	B	70	Chicago	USA	Primera Property Management		property_management	3958 W 55th St, Chicago, IL	+18722059090	1			High				overture:a4e6f2b9-5b8a-4f56-b844-26b4c90f8a38	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.PrimeraManagement.com/	primeramgmt@gmail.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=a4e6f2b9-5b8a-4f56-b844-26b4c90f8a38		domain:primeramanagement.com	18722059090	primeramanagement.com	primera property management	Chicago	USA	Primera Property Management	8430
8431	B	70	Winder	USA	Prime Realty- Rent and Property Management		real_estate_service	78 E May St, Winder, GA	+14709973100	1			High				overture:12fc4f2f-f8b5-49b5-a216-bfabbb8b3371	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.primerealtywinder.com/	primerealtywinder@gmail.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=12fc4f2f-f8b5-49b5-a216-bfabbb8b3371		domain:primerealtywinder.com	14709973100	primerealtywinder.com	prime realty rent and property management	Winder	USA	Prime Realty- Rent and Property Management	8431
8432	B	70	Bolton	United Kingdom	Primo Property Management		property_management	14 Wood Street, Bolton, ENG	+441204360920	1			High				overture:a6a14776-0212-4daf-a11c-3bc422c85260	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://primopropertymanagement.co.uk/	enquiries@primopropertymanagement.co.uk		https://www.instagram.com/primopropertymanagement/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=a6a14776-0212-4daf-a11c-3bc422c85260		domain:primopropertymanagement.co.uk	441204360920	primopropertymanagement.co.uk	primo property management	Bolton	United Kingdom	Primo Property Management	8432
