source_file,line,source_ref,name,market,country,category,domain,phone,website,email,contact_page,instagram,facebook,whatsapp,portfolio_url,fit_tier,live_status,kind
delta-github-run-31861026561-003.jsonl,17,overture:5c980c1f-1dac-481a-8e56-9df8588dd914,Casa Boutique Villa de Leyva,Villa de Leyva,Colombia,hotel,casaboutiquevilladeleyva.com,+573193649872,http://www.casaboutiquevilladeleyva.com/,casaboutiquevilladeleyva@gmail.com,,https://www.instagram.com/casaboutiquevilladeleyva/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,18,overture:822db8ce-54cd-44b1-bd88-7d1f52ec9d1a,"Casa Britto - Vacation rental, Costa Rica",Escazu,Costa Rica,hotel,casabritto.com,,http://www.casabritto.com/,info@casabritto.com,,https://www.instagram.com/wix/,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-003.jsonl,19,overture:4d3232b0-2151-4638-b516-e4e15aa16e7b,"Casa Del Alma, San Miguel de Allende",San Miguel de Allende,Mexico,hotel,casadelalma.com,,http://casadelalma.com/,info@casadelalma.com,,,,,,B,MEDIUM,canonical_delta
delta-github-run-31861026561-003.jsonl,20,overture:f52258c0-7598-4ea2-a6f6-3fd4f9980c0a,Casa Firefly Boutique Retreat,Cahuita,Costa Rica,hotel,casafireflycostarica.com,+50671288535,http://casafireflycostarica.com/,casafireflycostarica@gmail.com,,https://www.instagram.com/casafirefly/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,21,overture:2cac81b0-c2cf-4623-8f51-96744a49ea63,Casa Grande Luxury Boutique Hotel,San Miguel de Allende,Mexico,hotel,casagrandesanmiguel.com,+524155662457,http://www.casagrandesanmiguel.com/,sanmiguelproperty@gmail.com,,https://www.instagram.com/casagrandesanmiguel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,22,overture:5ee1a77c-3810-4569-8e16-6c5b5aed6580,Casa Joya Vacation Rental,Puerto Morelos,Mexico,holiday_rental_home,casajoyapm.com,+19718673352,http://casajoyapm.com/,casajoyapm@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,23,overture:84512135-3596-41b1-a352-93510bdfb637,Casa Lola Luxury Collection,Cartagena,Colombia,hotel,casalola.com,+573205477317,http://www.casalola.com/,reservas@casalola.com,,https://www.instagram.com/casalolacartagena/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,24,overture:d8b412d6-5418-4b03-a15f-ff23f65ec595,Ser Casasandra Holbox,Lázaro Cárdenas,Mexico,resort,casasandra.com,+529981207061,https://www.casasandra.com/,reservations@casasandra.com,,https://www.instagram.com/casasandra/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,25,overture:562d72ef-2160-45f0-b2f3-bbc5ebd3b9d6,Coral Beach House Beach Front Vacation Home,Bodden Town,Cayman Islands,holiday_rental_home,caymanhotels.com,+13459478665,https://caymanhotels.com/coral-beach-house/,vacation@caymanhotels.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,26,overture:f63d4f2f-3957-439f-af0b-d86bced2b0a0,Cayman Luxury Rentals,West Bay,Cayman Islands,holiday_rental_home,caymanluxuryrentals.com,+18005869249,http://www.caymanluxuryrentals.com/,reservations@caymanluxuryrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,27,overture:9c9bdecf-8379-46cc-bdda-76c187de797b,Cayman Unit 41 Plantation Village,George Town,Cayman Islands,hotel,caymanvillas.com,+13459494199,https://www.caymanvillas.com/vacation-rental/plantation-village-41/,caymanvacation7@gmail.com,,https://www.instagram.com/caymanvillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,28,overture:c6399d61-a845-42f8-9923-1afbb46145e9,Villas DeRosa,Tulum,Mexico,resort,cenotes.com,+529848759020,https://www.cenotes.com/,vdr.resort@yahoo.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,29,overture:4649b692-9001-42e6-a813-1cf5f4599e69,Chimaná Village,Barichara,Colombia,resort,chimana-village.com,+573118702748,https://www.chimana-village.com/,info@chimana-village.com,,https://www.instagram.com/chimanavillage/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,30,overture:5abf3159-8a89-4e20-b758-f667ac64a969,Coast Property Management,Santa Rosa Beach,USA,property_management,coast-properties.com,+18502967495,http://www.coast-properties.com/,info@coast-properties.com,,https://www.instagram.com/coast_property_management/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,31,overture:7bddf908-e36e-4b18-929e-cfb5d2f0e8ec,Cobre Professional Property Management,Orange Park,USA,property_management,cobreppm.com,+19045320707,http://www.COBREppm.com/,info@cobreppm.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-003.jsonl,32,overture:19a11f5c-a052-4d3c-88ea-d82f8d4878b3,Coco Resort & Villas,Motul,Mexico,resort,cocoresort.mx,+529995057903,https://cocoresort.mx/,info@cocoresort.mx,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,33,overture:e97b4365-45e2-4174-b2eb-53fae86454c0,Panama City Beach Condo Rentals,Panama City,USA,hotel,collinscondo.com,+14125855912,http://www.collinscondo.com/,condorentalpcb@aol.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,34,overture:3835448d-29ab-47f2-b8d7-01383602b44e,Hotel Boutique Corazón del Carmen,Playa del Carmen,Mexico,beach_resort,corazondelcarmen.com.mx,+529844525855,http://www.corazondelcarmen.com.mx/,infocorazondelcarmen@gmail.com,,https://www.instagram.com/wix/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,35,overture:29044a4b-bc8b-4ac7-98de-c4835f417f2f,Cornerstone Property Management Services Inc.,Kingsland,USA,property_management,cornerstone-mgmt.com,+19122285375,http://www.cornerstone-mgmt.com/,kerri@cornerstone-mgmt.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,36,overture:79389937-d1bc-40b9-86b4-58a5b8f954f2,"Comfy Birds Cottages -Vacation Rental in Ocean Springs, MS (near downtown)",Ocean Springs,USA,cottage,cottagesoceansprings.com,+12288000079,http://cottagesoceansprings.com/,cottages.ms@yahoo.com,,https://www.instagram.com/rainres/,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-003.jsonl,37,overture:5690cde5-114d-42cc-bdc6-18334f1260dd,DaJa View Vacation Rentals,Panama City,USA,property_management,dajaview.com,+18506299991,http://www.dajaview.com/,reservations@dajaview.com,,https://www.instagram.com/dajaviewpcb/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,38,overture:3aa0393d-c58d-410f-93a3-2d9908d8fd00,Destin Beach Vacation Rentals,Miramar Beach,USA,holiday_rental_home,destinbeachvacationrentalsinc.com,+18506877386,http://www.destinbeachvacationrentalsinc.com/,info@destinbeachvacationrentalsinc.com,,https://www.instagram.com/destinbeachvr/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,39,overture:85ef0464-2911-4bcb-ae94-c6032259b49d,"Destin Luxury Rentals, Inc.",Destin,USA,hotel,destinluxuryrentals.com,+18005414191,http://www.destinluxuryrentals.com/,info@destinluxuryrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,40,overture:3f40d217-f79f-4149-b183-aee26c4cda92,Domo Glamping Resort,León,Mexico,lodge,domo-glamping.com,+524778172235,https://domo-glamping.com/,reserva@domo-glamping.com,,,,,,B,MEDIUM,canonical_delta
delta-github-run-31861026561-003.jsonl,41,overture:3d85266b-355c-4584-bad9-2fb29bea1135,DoorVine Property Management,Jacksonville,USA,property_management,doorvinepm.com,+19042227368,http://www.DoorVinePM.com/,info@doorvinepm.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-003.jsonl,42,overture:05a909ae-cf6b-44d5-bc08-0b8a9bcf7ed9,Dos Ceibas Tulum,Tulum,Mexico,resort,dosceibas.com,+529842367057,http://www.dosceibas.com/,info@dosceibas.com,,https://www.instagram.com/dosceibas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,43,overture:17f4e424-3821-4a85-8600-23c43ea05b1b,Blue Mountain Beach Condo,Santa Rosa Beach,USA,holiday_rental_home,ecbyo.com,+15046693437,http://ECBYO.COM/1359,emcd7@yahoo.com,,https://www.instagram.com/emeraldcoastbyowner/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,44,overture:f594b04f-1438-467c-82a8-e991bf093056,Emerald Coast Vacation Rentals,Miramar Beach,USA,hotel,ecvr.com,+18508376100,http://www.ecvr.com/,info@ecvr.com,,https://www.instagram.com/emeraldcoastvacationrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,45,overture:3d7b544e-8d54-4361-8e57-715ba4973c70,Edisto Beach Vacation Rentals,Edisto Beach,USA,holiday_rental_home,edistobeachvacationrentals.com,+18438681458,https://www.edistobeachvacationrentals.com/,ebvrllc@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,46,overture:97f72bdf-07a1-419e-ae3b-17d592326f3b,Elizabeth Pointe Lodge,Fernandina Beach,USA,resort,elizabethpointelodge.com,(904) 277-4851,http://www.elizabethpointelodge.com,info@elizabethpointelodge.com,,https://www.instagram.com/elizabethpointe/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,47,overture:31422fd1-0f7a-4711-9770-b72e1e87dbd1,Ellijay Cabin Rentals,Chatsworth,USA,cabin,ellijaycabinrentals.com,+17065178810,http://www.ellijaycabinrentals.com/,info@ellijaycabinrentals.com,,https://www.instagram.com/istudiosg/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,48,overture:755f40a6-976a-4aa0-90f0-6562f43f53ef,Hotel El Tucano Resort & Spa,Palmera,Costa Rica,hotel,eltucanoresort.com,,https://www.eltucanoresort.com/es/,reservaciones@eltucanoresort.com,,https://www.instagram.com/hoteleltucano/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,49,overture:8c6f1738-f6a0-49d9-9f0e-5ece39890d4e,Emerald Coast Property Management,Fort Walton Beach,USA,property_management,emeraldcoastpropertymanagement.com,+18503626999,https://www.emeraldcoastpropertymanagement.com/,info@emeraldcoastpropertymanagement.com,,https://www.instagram.com/emeraldcoastrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-003.jsonl,50,overture:8138c7e5-fa33-48ee-9c52-d93dc7646b2d,"Pelican Penthouse, Okaloosa Island",Fort Walton Beach,USA,hotel,emeraldcoastrentals.com,,https://www.emeraldcoastrentals.com/vacation-rentals/rental/1207-64950/,achristian1980@gmail.com,,https://www.instagram.com/brooksandshoreyresorts/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,1,overture:e83ea984-2f4f-4b3a-abb9-525c23ffc9e4,Emerald Grande at HarborWalk Village,Destin,USA,resort,emeraldgrande.com,+18668061987,https://www.emeraldgrande.com/emerald-grande?y_source=1_MjAwMjI0NDQ4Ni01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,reservations2@emeraldgrande.com,,https://www.instagram.com/emerald_grande/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,2,overture:d9f347d3-8ab0-4daa-9f9f-5efed632b67e,Destin Family Beach Fun Vacation Rental House,Destin,USA,holiday_rental_home,familybeachfun.com,+17708428095,http://www.FamilyBeachFun.com/,nickrathens@gmail.com,,https://www.instagram.com/destinfamilybeachfun/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,3,overture:6197088e-a994-4aa2-b021-ffab4e96b739,Fernando's Hideaway Villas,Telchac,Mexico,hotel,fhideawayvillas.com,+529841311503,http://www.fhideawayvillas.com/,fhideawayvillas@outlook.com,,https://www.instagram.com/fernandos_hideaway_villas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,4,overture:86aa3ed9-5099-4733-a2e7-3a8e9f4116e5,Fort Morgan Vacation Rentals,Gulf Shores,USA,holiday_rental_home,fmvr.biz,+12516106966,http://www.fmvr.biz/,tamsellsthegulf@yahoo.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,5,overture:23f3215e-f210-4628-aef0-e28dc48f0ef4,Foresta Lodge,Colorado,Costa Rica,resort,forestalodge.com,+50672433025,http://forestalodge.com/,forestalodge@gmail.com,,https://www.instagram.com/forestalodge/,,,,B,MEDIUM,canonical_delta
delta-github-run-31861026561-004.jsonl,6,overture:4f58acd7-b03f-4fcb-8956-0b620be01277,Forever Vacation Rentals,Destin,USA,holiday_rental_home,forevervacationrentals.com,+18504244054,https://ForeverVacationRentals.com/,foreverrentals@live.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,7,overture:f33f1c1a-b861-45f9-a546-1ba25bb24889,Hotel Villa Mexicana Golf and Equestrian Resort,Corregidora,Mexico,resort,gabsuite.com,+524422629088,http://hotelvillamexicanaqueretaro.gabsuite.com/,direccionoperativavm@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,8,overture:a2c55e22-6492-4e68-acc9-6701d09e8ec8,Gameday Vacay — Tuscaloosa Short Term Rentals,Tuscaloosa,USA,holiday_rental_home,gamedayvacay.com,+12054543403,http://gamedayvacay.com/,gamedayvacayllc@gmail.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-004.jsonl,9,overture:acd7c28a-17b7-4a58-a2c2-f81dfa5a7fe3,Gulf Coast Property Management,Pensacola,USA,property_management,gcpmco.com,+18504650083,http://www.gcpmco.com/,donhuntley@gcpmco.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,10,overture:16c9ae10-1b77-493f-b928-6d399898c0d4,Georgia Beach Rentals,St Simons Island,USA,holiday_rental_home,georgiabeachrentals.com,+19122684543,https://www.georgiabeachrentals.com/,info@georgiabeachrentals.com,,https://www.instagram.com/georgiabeachrentalsstsimons/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,11,overture:b6c2495d-f41c-44f1-ac68-1e54c6ff21cc,Gulf Highlands Beach Resort,Panama City Beach,USA,beach_resort,ghbr.us,+18508666676,http://www.ghbr.us/,darlakurtz@aol.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-004.jsonl,12,overture:065b61f4-f451-43ab-b789-71e3ff6179ae,"GIBRALTAR, Staniel Cay Vacation Home",Black Point,Bahamas,holiday_rental_home,gibraltarstanielcay.com,,http://www.GibraltarStanielCay.com/,gibraltarstanielcay@gmail.com,,https://www.instagram.com/gibraltarstanielcay/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,13,overture:48022fb8-c6ef-4cba-b46a-75a42fc69ffc,Gibson Beach Rentals,Miramar Beach,USA,holiday_rental_home,gibsonbeachrentals.com,+18508371653,https://www.gibsonbeachrentals.com/,info@gibsonbeachrentals.com,,https://www.instagram.com/gibsonbeachrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,14,overture:dff4c8fd-2796-4239-bc3e-c6859bf0bd60,Skip-A-Beat Vacation Rental,Grand Isle,USA,holiday_rental_home,givacay.com,+19857870747,https://www.givacay.com/property/grand-isle-skip-a-beat#Calendar,skipabeatvr@gmail.com,,https://www.instagram.com/island_realty_gi/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,15,overture:85bac8b3-ad46-4025-8dd9-d3ec1c36a2a8,Gold Star Vacation Rentals,Gulf Shores,USA,holiday_rental_home,gogoldstar.com,+12516516500,http://www.gogoldstar.com/,info@gogoldstar.com,,https://www.instagram.com/goldstarvacationrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,16,overture:e74d7612-d72c-41b4-b232-f98d339324c3,Golden Pineapple Villas,Bahía Ballena,Costa Rica,hotel,goldenpineapplevillas.com,+50687048957,http://goldenpineapplevillas.com/,info@goldenpineapplevillas.com,,https://www.instagram.com/golden_pineapple_villas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,17,overture:d8263f49-a63a-4dd3-96c6-2ed935117412,Goldwynn Resort & Residences,Nassau,Bahamas,hotel,goldwynnresorts.com,+18335619966,http://goldwynnresorts.com/,reservations@goldwynnresorts.com,,https://www.instagram.com/goldwynnresortbahamas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,18,overture:6a92fbbb-89e7-4908-97da-e02cf6010392,Marina Vista Villas Vacation Rentals,Golfito,Costa Rica,holiday_rental_home,golfitocostarica.com,+50688869360,http://www.golfitocostarica.com/,info@golfitocostarica.com,,https://www.instagram.com/golfitocostarica/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,19,overture:08c9a1aa-4d83-4819-831b-40b38cab1293,Good Time Vacation Rentals,Panama City Beach,USA,holiday_rental_home,goodtimevacationrentals.com,+18505731580,http://goodtimevacationrentals.com/,pcbrentals2021@gmail.com,,https://www.instagram.com/goodtimevacationrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,20,overture:873ac3c1-1763-48c2-a437-b240f68cd55e,Gordon's Vacation Rentals,Gulf Shores,USA,holiday_rental_home,gordonsvacationrentals.com,+17703559659,http://gordonsvacationrentals.com/,kathy@gordonsvacationrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,21,overture:b3f32aae-d65c-4f10-a0bb-408f4d0aeae8,23 North at Grand Isle Resort,Exuma,Bahamas,hotel,grandisleresort.com,+12423585000,http://www.grandisleresort.com/,patricia.santos@grandisleresort.com,,https://www.instagram.com/grandisleresort/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,22,overture:e6db56a8-d360-4581-be5c-64e74d3d688f,Grand Residences Villas,Puerto Morelos,Mexico,holiday_rental_home,grandresidencesvillas.com,+528103978355,https://www.grandresidencesvillas.com/,shively.sb@gmail.com,,https://www.instagram.com/grandresidencesvillas/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,23,overture:b586e244-09e0-4d21-95f3-d4f0d28ff744,Greta's Beach Rentals,Panama City Beach,USA,holiday_rental_home,gretasbeachrentals.com,+18505585518,http://www.gretasbeachrentals.com/,greta@gretasbeachrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,24,overture:77daa3c2-8842-46c7-8596-a80f107bbb49,Gulf Shores Beach Retreat,Gulf Shores,USA,beach_resort,gulfshoresbeachretreat.com,+12519488800,http://www.gulfshoresbeachretreat.com/,gsbeachretreat@gmail.com,,https://www.instagram.com/gulfshoresbeachretreat/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,25,overture:b45cb58b-423c-477a-afcc-1503553d5e5c,Guntersville Getaway,Guntersville,USA,holiday_rental_home,guntersvillegetaway.com,+12565715080,https://www.GuntersvilleGetaway.com/,guntersvillegetaway@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,26,overture:30ee241a-2071-4244-b812-6fbeb72886da,Hotel Villas H2O Tulum,Playa del Carmen,Mexico,hotel,h2otulum.com,+529847458973,http://www.h2otulum.com/,reservation@h2otulum.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,27,overture:50e26d9f-c02b-4b34-a019-9faab2cf7909,Hacienda del Secreto Villas,Playa del Carmen,Mexico,hotel,haciendadelsecreto.com,+12818127743,https://www.haciendadelsecreto.com/,inquiry@haciendadelsecreto.com,,https://www.instagram.com/haciendadelsecreto/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,28,overture:07e9bca2-cf87-4251-838d-671607042af3,Haven Beach Rentals,Panama City Beach,USA,lodging,havenpcb.com,+18505275492,http://www.havenpcb.com/,havenpcb@yahoo.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,29,overture:f19919ae-bd6e-498a-b0c2-1317f14a3425,Hello Cayman Vacation Rentals,George Town,Cayman Islands,holiday_rental_home,hello.ky,+18449043556,http://www.hello.ky/,vacation@hello.ky,,https://www.instagram.com/hellograndcayman/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,30,overture:3ff99fb5-721e-4d80-bf72-8aaf9c71eb9f,High Cotton - Watercolor Vacation Rental,Santa Rosa Beach,USA,holiday_rental_home,highcotton-watercolor.com,+14045806934,http://www.highcotton-watercolor.com/,146sandycreekdr@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,31,overture:be3ea829-61ed-4f45-8215-3c4c6c0a4bc2,Horseshoe Lodge and Retreat Center,Beulah,USA,hotel,hikeandlearn.org,+17194854444,https://hikeandlearn.org/,guestrelations@hikeandlearn.org,,https://www.instagram.com/nwdcco/,,,,B,MEDIUM,canonical_delta
delta-github-run-31861026561-004.jsonl,32,overture:2302290d-c4cb-4cc6-b184-bac65e6abc4e,Hodnett Cooper Vacation Rentals,St Simons Island,USA,holiday_rental_home,hodnettcooper.com,+19126384750,https://www.hodnettcooper.com/,vacations@hodnettcooper.com,,https://www.instagram.com/hodnettcoopervacations/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,33,overture:16403c5a-1512-4d14-992c-a24261d80ef6,Holiday Beach Rentals,Panama City Beach,USA,holiday_rental_home,holidaybeachrentals.com,+18447223224,http://www.holidaybeachrentals.com/,info@holidaybeachrentals.com,,https://www.instagram.com/holidaybeachrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,34,overture:fac15e3e-2070-4f3b-8a92-6eb52c075026,Holiday Cove Vacation Rentals,Dadeville,USA,holiday_rental_home,holidaycovevr.com,+17756227700,http://www.HolidayCoveVR.com/,holidaycovevr@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,35,overture:af4b6c88-3230-4ac9-aa23-cb6c429ab770,Holiday Homes Realty,Eatonton,USA,real_estate_service,holidayhomesrealty.com,+14783639716,https://holidayhomesrealty.com/,holidayhomesrealtyllc@gmail.com,,https://www.instagram.com/holidayhomesrealty/,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-004.jsonl,36,overture:ec4e47ce-5b02-44c3-89cc-2eb46e47b5ee,"Once Upon A Tide Rental House, Seaside Florida",Santa Rosa Beach,USA,holiday_rental_home,homeownerscollection.com,+18554111557,https://homeownerscollection.com/seaside-vacation-rentals/once-upon-tide-cottage,onceuponatidellc@gmail.com,,https://www.instagram.com/hocoseasidefl/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,37,overture:70ebe41d-5f39-479c-94de-935f66cf0d6f,Inn Ajijic Vacation Rentals,Chapala,Mexico,holiday_rental_home,hospitable.rentals,+17602188209,https://innajijic.hospitable.rentals/,innajijic@gmail.com,,https://www.instagram.com/innajijic/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,38,overture:cb3974f2-cba2-426f-8b17-6f3b23c1668b,Hosteeva Property Management,Metairie,USA,software_development,hosteeva.com,+16507350080,https://www.hosteeva.com/?utm_source=facebook&utm_medium=social&utm_campaign=fb_contact,contact@hosteeva.com,,https://www.instagram.com/hosteeva/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,39,overture:32ae8c1c-7aab-43b1-98f4-6d22925f433a,Hotel Bahia Olivo,Villa de Leyva,Colombia,hotel,hotelbahiaolivo.com,+573143339798,http://www.hotelbahiaolivo.com/,hotelbahiaolivo@gmail.com,,https://www.instagram.com/hotelbahiaolivo/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,40,overture:30647136-988c-42dd-b871-12a6b4fafb7d,Bakal Residences,Tulum,Mexico,hotel,hotelbakal.com,+529334062025,https://www.hotelbakal.com/,bakalmkt@gmail.com,,https://www.instagram.com/hotelbakaltulum/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,41,overture:30b7d752-7784-4fe7-9201-6636b645bc04,Hotel Casa Primavera,San Miguel de Allende,Mexico,hotel,hotelcasaprimavera.com,+524151547261,http://www.hotelcasaprimavera.com/,reservaciones@hotelcasaprimavera.com,,https://www.instagram.com/casaprimaverahotelboutique/,,,,B,MEDIUM,canonical_delta
delta-github-run-31861026561-004.jsonl,42,overture:317efcfe-871a-42a9-93c2-73026078ebb1,La Casa Del Arbol Hotel Boutique Villa de Leyva,Villa de Leyva,Colombia,hotel,hotellacasadelarbol.com,(608) 7320070,http://www.hotellacasadelarbol.com,hotelcasadelarbol@hotmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,43,overture:c701d09d-52bb-40fe-bffc-1ff7f94f7da9,Beachfront Hotel La Palapa,Cancún,Mexico,resort,hotellapalapa.com,+529842167524,http://www.hotellapalapa.com/,booking@hotellapalapa.com,,https://www.instagram.com/hotellapalapa/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,44,overture:e5149c33-d0ad-479e-ba39-52eaa832333e,Parador Nature,Quepos,Costa Rica,hotel,hotelparador.com,+50627771415,https://www.hotelparador.com/,reservations@hotelparador.com,,https://www.instagram.com/paradorresortcostarica/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,45,overture:13736c5e-b552-42ae-a429-111bc422ea7b,Hotel San Bada Resort & Spa,Quepos,Costa Rica,hotel,hotelsanbada.com,+50627775333,http://www.hotelsanbada.com/,info@hotelsanbada.com,,https://www.instagram.com/hotelsanbada/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,46,overture:2398517a-9801-49d6-9bf7-47d4ce0f3af8,Hotel Boutique La Villa de San Bartolome,Honda,Colombia,hotel,hotelsanbartolomehonda.com,+573103492614,http://www.hotelsanbartolomehonda.com/,mercadeo@hotelsanbartolomehonda.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,47,overture:1903c8c5-431c-4fcf-a8de-ad6f46fdee6c,Villa de Leyva Plaza Hotel Boutique,Villa de Leyva,Colombia,hotel,hotelvilladeleyvaplaza.co,+573103422239,http://www.hotelvilladeleyvaplaza.co/,reservas@hotelvilladeleyvaplaza.co,,https://www.instagram.com/villadeleyvaplaza/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,48,overture:d0447616-0def-4793-bf68-638c82849d14,Hotel Boutique Villa Roma,Villa de Leyva,Colombia,hotel,hotelvillaroma.com,+573184527604,http://www.hotelvillaroma.com/,info@hotelvillaroma.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,49,overture:7c4c36ed-98b0-420f-9ae1-4258b76d6066,Iguana Lodge Beach Resort,Puerto Jimenez,Costa Rica,hotel,iguanalodge.com,+50688295865,http://iguanalodge.com/,info@iguanalodge.com,,https://www.instagram.com/iguanalodge/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-004.jsonl,50,overture:501fa45e-3798-4817-a433-aa51f6a2f159,Villa los Mangles Holbox,Lázaro Cárdenas,Mexico,resort,isladeholbox.com,+529848750500,http://www.isladeholbox.com,losmangles@isladeholbox.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,1,overture:c414f905-2e70-4778-914b-aadd34a50796,Isla Village,Isla Mujeres,Mexico,resort,islavillage.com,,http://Islavillage.com/,islavillage1@gmail.com,,https://www.instagram.com/islavillage/,,,,B,MEDIUM,canonical_delta
