file	line	dedupe_key	domain	phone_norm	name_norm	market	country	name	category	address	website	public_email	public_phone	contact_page	instagram	facebook	whatsapp	portfolio_url	source_url	overture_id	fit	operator_score	premium_score	live_status	record_type
delta-github-run-31861026561-013.jsonl	49	domain:leasingshawnee.com	leasingshawnee.com	14055677803	martin property management and realty	Shawnee	USA	Martin Property Management and Realty	real_estate_service	5603 N Harrison, Shawnee, OK	http://www.leasingshawnee.com/	martinmanagement@yahoo.com	+14055677803						https://explore.overturemaps.org/#id=4f5ea5a2-1bd0-4d7d-8952-22a9e6fb17da	4f5ea5a2-1bd0-4d7d-8952-22a9e6fb17da		75	12	PERMISSIVE	
delta-github-run-31861026561-013.jsonl	50	domain:leepropmgt.com	leepropmgt.com	17572651525	lee property management	Newport News	USA	Lee Property Management	property_management	11847 Canon Blvd, Newport News, VA	http://www.leepropmgt.com/	contact@leepropmgt.com	+17572651525		https://www.instagram.com/leepropmgt/				https://explore.overturemaps.org/#id=4c444077-3ae7-4ab0-a3de-369a689c474b	4c444077-3ae7-4ab0-a3de-369a689c474b		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	1	domain:lewesvacation.rentals	lewesvacation.rentals	13012472239	lewes vacation rental property	Lewes	USA	Lewes Vacation Rental Property	holiday_rental_home	18615 Orton Cir, Lewes, DE	https://www.lewesvacation.rentals/	pappascw@gmail.com	+13012472239						https://explore.overturemaps.org/#id=7d15870f-89de-4731-ae52-f4e4fea5f15e	7d15870f-89de-4731-ae52-f4e4fea5f15e		75	0	HIGH	
delta-github-run-31861026561-014.jsonl	2	domain:lfvacations.com	lfvacations.com	13022273821	long foster vacation rentals	Rehoboth Beach	USA	Long & Foster Vacation Rentals	holiday_rental_home	37156 Rehoboth Ave Ext, Rehoboth Beach, DE	https://LFVacations.com/	vacations@lfvacations.com	+13022273821						https://explore.overturemaps.org/#id=bfc0c163-2ceb-4290-ac19-f05df653b707	bfc0c163-2ceb-4290-ac19-f05df653b707		87	0	HIGH	
delta-github-run-31861026561-014.jsonl	3	domain:liberty.edu	liberty.edu	14345823539	liberty mountain snowflex centre	Lynchburg	USA	Liberty Mountain Snowflex Centre	ski_resort	4000 Candlers Mountain Rd, Lynchburg, VA	http://www.liberty.edu/snowflex	snowflex@liberty.edu	+14345823539		https://www.instagram.com/libertycampusrec/				https://explore.overturemaps.org/#id=c88bc73b-513e-462e-bec9-0c9ad54ebba6	c88bc73b-513e-462e-bec9-0c9ad54ebba6		0	44	MEDIUM	
delta-github-run-31861026561-014.jsonl	4	domain:limitlesspropertymgmt.com	limitlesspropertymgmt.com	14109957700	limitless property management	Rising Sun	USA	Limitless Property Management	property_management	24 Buckley Ave, Rising Sun, MD	http://limitlesspropertymgmt.com/	limitlesspropertymgmt@gmail.com	+14109957700		https://www.instagram.com/limitlesspropertymgmt/				https://explore.overturemaps.org/#id=6c2bffff-dda6-404e-87b5-3f10e82ba0c9	6c2bffff-dda6-404e-87b5-3f10e82ba0c9		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	5	domain:lindsborgvacationrentals.com	lindsborgvacationrentals.com	18558723487	lindsborg vacation rentals	Lindsborg	USA	Lindsborg Vacation Rentals	holiday_rental_home	110 N Main St, Lindsborg, KS	https://www.lindsborgvacationrentals.com/	lindsborgvacationrentals@gmail.com	+18558723487		https://www.instagram.com/lindsborgvacationrentals/				https://explore.overturemaps.org/#id=e4da565f-ffd3-41f3-ba12-b395473664f5	e4da565f-ffd3-41f3-ba12-b395473664f5		87	0	HIGH	
delta-github-run-31861026561-014.jsonl	6	domain:llsmithproperties.com	llsmithproperties.com	13108395251	ll smith property management	Culver City	USA	LL Smith Property Management	property_management	10220 Culver Blvd, Culver City, CA	http://llsmithproperties.com/	llsmithpropertymanagement@gmail.com	+13108395251						https://explore.overturemaps.org/#id=dfa9a731-9a07-428a-89fb-bac41255cd50	dfa9a731-9a07-428a-89fb-bac41255cd50		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	7	domain:lodgetorreypines.com	lodgetorreypines.com	18584534420	the lodge at torrey pines	San Diego	USA	The Lodge at Torrey Pines	resort	11480 N Torrey Pines Rd, San Diego, CA	https://www.lodgetorreypines.com/	reservations@lodgetorreypines.com	+18584534420		https://www.instagram.com/lodgetorreypines/				https://explore.overturemaps.org/#id=d2b28c79-0544-4980-b6ea-667ca1238b62	d2b28c79-0544-4980-b6ea-667ca1238b62		0	44	HIGH	
delta-github-run-31861026561-014.jsonl	8	domain:lordspropertymanagement.com	lordspropertymanagement.com	17038699316	lords property management	Leesburg	USA	Lords Property Management	property_management	25 Catoctin Cir SE, Leesburg, VA	http://www.lordspropertymanagement.com/	kori_lord@hotmail.com	+17038699316						https://explore.overturemaps.org/#id=103a8837-c96c-4f2a-a76a-1d216bff4c39	103a8837-c96c-4f2a-a76a-1d216bff4c39		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	9	domain:lostcabinrentals.com	lostcabinrentals.com	15807435404	lost cabin rentals	Broken Bow	USA	Lost Cabin Rentals	cabin	Hwy 259a, Broken Bow, OK	http://www.Lostcabinrentals.com/	lostcabinrentals@gmail.com	+15807435404						https://explore.overturemaps.org/#id=5dde5413-3e81-4ce9-a033-26245a7b55bb	5dde5413-3e81-4ce9-a033-26245a7b55bb		75	0	HIGH	
delta-github-run-31861026561-014.jsonl	10	domain:losvillanueva.com	losvillanueva.com	5378641694	b b boutique los villanueva	Ciudad de la Habana	CU	B&B Boutique Los Villanueva	hotel	Habana 859 entre Jesús María y Merced. Habana Vieja, Ciudad de la Habana	http://www.losvillanueva.com/	casaboutiquelosvillanueva.cuba@gmail.com	+5378641694		https://www.instagram.com/francisvillanueva.oficial/				https://explore.overturemaps.org/#id=4d99d9ec-310f-4806-a769-9f9cf219b7db	4d99d9ec-310f-4806-a769-9f9cf219b7db		0	34	MEDIUM	
delta-github-run-31861026561-014.jsonl	11	domain:lsmresort.com	lsmresort.com	50588533330	la santa maria resort	San Juan del Sur	Nicaragua	La Santa Maria Resort	hotel	Residences and Vacation Rentals, La Santa Maria Resort, San Juan del Sur	https://lsmresort.com/	stay@lsmresort.com	+50588533330		https://www.instagram.com/sanjuandelsur/				https://explore.overturemaps.org/#id=3aba76aa-ce46-492b-b69a-bd59ee107615	3aba76aa-ce46-492b-b69a-bd59ee107615		0	58	HIGH	
delta-github-run-31861026561-014.jsonl	12	domain:lubbockvacationrentals.net	lubbockvacationrentals.net	18067124663	lubbock vacation rentals	Lubbock	USA	Lubbock Vacation Rentals	trailer_rental_service	4217 34th St, Lubbock, TX	http://Lubbockvacationrentals.net/	info@lubbockvacationrentals.net	+18067124663						https://explore.overturemaps.org/#id=5df898e1-7f0c-4d75-a5f1-43478f0537b0	5df898e1-7f0c-4d75-a5f1-43478f0537b0		87	0	HIGH	
delta-github-run-31861026561-014.jsonl	13	domain:luxelivinglynchburg.com	luxelivinglynchburg.com	14348181184	luxe living lynchburg a division of blackwater property management realty	Lynchburg	USA	Luxe Living Lynchburg - a Division of Blackwater Property Management & Realty	property_management	2050 Langhorne Rd, Lynchburg, VA	http://www.luxelivinglynchburg.com/	caitlyn@luxelivinglynchburg.com	+14348181184		https://www.instagram.com/luxelivinglyh/				https://explore.overturemaps.org/#id=137a5459-3139-4983-911c-b92c7124920a	137a5459-3139-4983-911c-b92c7124920a		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	14	domain:maglenresort.com	maglenresort.com	526461521284	maglen resort	Municipio de Ensenada	Mexico	Maglen Resort	resort	México 3 Km. 90.8, Municipio de Ensenada	https://www.maglenresort.com/	contacto@maglenresort.com	+526461521284		https://www.instagram.com/maglenresort/				https://explore.overturemaps.org/#id=d92aa44d-83c6-4455-90bb-abfc538a0d0f	d92aa44d-83c6-4455-90bb-abfc538a0d0f		0	56	HIGH	
delta-github-run-31861026561-014.jsonl	15	domain:magnoliapropertyla.com	magnoliapropertyla.com	13374780152	magnolia property management	Lake Charles	USA	Magnolia Property Management	property_management	730 Bayou Pines East Dr, Lake Charles, LA	https://magnoliapropertyla.com/listings/	info@magnoliapropertyla.com	+13374780152						https://explore.overturemaps.org/#id=fcfd00d1-edb6-42d3-b2e4-28bdad2403be	fcfd00d1-edb6-42d3-b2e4-28bdad2403be		75	0	MEDIUM	
delta-github-run-31861026561-014.jsonl	16	domain:mainstaymanagement.com	mainstaymanagement.com	14432470211	mainstay property management	Laurel	USA	Mainstay Property Management	property_management	815 Main St, Laurel, MD	https://www.mainstaymanagement.com	info@mainstaymanagement.com	+14432470211		https://www.instagram.com/mainstaypropertymanagement/				https://explore.overturemaps.org/#id=5b1ce995-00b7-48d3-b052-fffb9b031f6b	5b1ce995-00b7-48d3-b052-fffb9b031f6b		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	17	domain:malibupopoyo.com	malibupopoyo.com	50582443220	malibu popoyo	Tola (Municipio)	Nicaragua	Malibu Popoyo	hotel	Limon 2, Playa Santana, Tola (Municipio)	http://www.malibupopoyo.com/	hello@malibupopoyo.com	+50582443220		https://www.instagram.com/malibupopoyo/				https://explore.overturemaps.org/#id=25a1113f-685d-40e6-87dd-1ef83401d7f9	25a1113f-685d-40e6-87dd-1ef83401d7f9		0	34	HIGH	
delta-github-run-31861026561-014.jsonl	18	domain:managedhomes.com	managedhomes.com	13017986045	managed homes	Rockville	USA	Managed Homes	property_management	12250 Wilkins Ave, Rockville, MD	https://managedhomes.com/	contact@managedhomes.com	+13017986045						https://explore.overturemaps.org/#id=471ed35e-3193-445e-861d-f8ce3c20060f	471ed35e-3193-445e-861d-f8ce3c20060f		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	19	domain:mangosjds.com	mangosjds.com	50586488379	mango vacation rentals	San Juan del Sur	Nicaragua	Mango Vacation Rentals	holiday_rental_home	Plaza, Unit 2B, San Juan del Sur	http://mangosjds.com/	info@mangosjds.com	+50586488379						https://explore.overturemaps.org/#id=88e5ba2c-90d7-470a-a29a-0306a95448e3	88e5ba2c-90d7-470a-a29a-0306a95448e3		87	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	20	domain:mansrentals.com	mansrentals.com	15409495246	mans property management	Waynesboro	USA	MANS Property Management	property_management	421 S Magnolia Ave, Waynesboro, VA	http://www.mansrentals.com/	info@mansrentals.com	+15409495246						https://explore.overturemaps.org/#id=a1e87e8a-9775-4a33-a89c-42b87e8b3f59	a1e87e8a-9775-4a33-a89c-42b87e8b3f59		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	21	domain:marathonpropertymanagement.com	marathonpropertymanagement.com	18182229595	marathon property management	Calabasas	USA	Marathon Property Management	property_management	23679 Calabasas Rd, Calabasas, CA	http://www.MarathonPropertyManagement.com/	mark@marathonpropertymanagement.com	+18182229595						https://explore.overturemaps.org/#id=6ea2222b-8f9e-4f84-a7b2-7e6b7c42ac6a	6ea2222b-8f9e-4f84-a7b2-7e6b7c42ac6a		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	22	domain:mariacvrs.com	mariacvrs.com	19013566463	marias cleaning and vacation rental services	Horn Lake	USA	Marias Cleaning and Vacation Rental Services	home_cleaning	3400 Laurel Dr, Horn Lake, MS	http://www.mariacvrs.com/	mariascs18@yahoo.com	+19013566463						https://explore.overturemaps.org/#id=ded49eca-9f9b-4ca0-9935-3384e382779b	ded49eca-9f9b-4ca0-9935-3384e382779b		75	0	HIGH	
delta-github-run-31861026561-014.jsonl	23	domain:marshallpropertymgmt.com	marshallpropertymgmt.com	14432054415	marshall property management	Cambridge	USA	Marshall Property Management	property_management	200 Maryland Ave, Cambridge, MD	http://marshallpropertymgmt.com/	marshallpropertmgmt@gmail.com	+14432054415						https://explore.overturemaps.org/#id=e116563c-2f79-4a1e-9d83-3deb6b7dafb3	e116563c-2f79-4a1e-9d83-3deb6b7dafb3		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	24	domain:marshhomeandproperty.com	marshhomeandproperty.com	12405437118	marsh home improvement and property management	Essex	USA	Marsh Home Improvement and Property Management	contractor	817 Arncliffe Rd, Essex, MD	https://marshhomeandproperty.com/	matt@marshhomeandproperty.com	+12405437118						https://explore.overturemaps.org/#id=aafbc169-0a04-4c1b-bfe5-141f1df4c495	aafbc169-0a04-4c1b-bfe5-141f1df4c495		75	0	MEDIUM	
delta-github-run-31861026561-014.jsonl	25	domain:martihamptonpropertymanagement.com	martihamptonpropertymanagement.com	19196462850	marti hampton property management	Raleigh	USA	Marti Hampton Property Management	property_management	100 Lynn Rd, Raleigh, NC	https://martihamptonpropertymanagement.com/	info@martihamptonpropertymanagement.com	+19196462850						https://explore.overturemaps.org/#id=fbeebec2-2ff0-45c6-a14f-b503e9725871	fbeebec2-2ff0-45c6-a14f-b503e9725871		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	26	domain:marylandbeachhouse.com	marylandbeachhouse.com	13019808436	eastern shore vacation rental	Woolford	USA	Eastern Shore Vacation Rental	hotel	5207 Brooks Rd, Woolford, MD	http://www.marylandbeachhouse.com/	jrosen01@aol.com	+13019808436						https://explore.overturemaps.org/#id=a6d0e573-1d39-481f-b558-60010e1e9927	a6d0e573-1d39-481f-b558-60010e1e9927		75	10	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	27	domain:mashcole.com	mashcole.com	15626943222	monterra springs	La Habra	USA	Monterra Springs	property_management	861 Glencliff St, La Habra, CA	http://Mashcole.com/	anahim@mashcole.com	+15626943222		https://www.instagram.com/mashcolepm/				https://explore.overturemaps.org/#id=a1b0ebb8-0460-4887-8a5b-5421ce253798	a1b0ebb8-0460-4887-8a5b-5421ce253798		60	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	28	domain:matadoroceanfrontresort.com	matadoroceanfrontresort.com	16095221234	matador oceanfront resort	North Wildwood	USA	Matador Oceanfront Resort	resort	511 E 16th Ave, North Wildwood, NJ	http://www.matadoroceanfrontresort.com/	stay@matadoroceanfrontresort.com	+16095221234		https://www.instagram.com/matadoroceanfrontresort/				https://explore.overturemaps.org/#id=92654aa3-2849-4d98-9fa8-0abf6ddc1f5a	92654aa3-2849-4d98-9fa8-0abf6ddc1f5a		0	44	HIGH	
delta-github-run-31861026561-014.jsonl	29	domain:mayriegler.com	mayriegler.com	12028036078	may riegler property management	Washington	USA	May Riegler Property Management	real_estate_agent	1250 9th St NW, Washington, DC	https://www.mayriegler.com/	colonel@mayriegler.com	+12028036078		https://www.instagram.com/mayrieglerproperties/				https://explore.overturemaps.org/#id=7288fa34-2f21-4813-b7dc-ad4716c4e7b9	7288fa34-2f21-4813-b7dc-ad4716c4e7b9		75	12	MEDIUM	
delta-github-run-31861026561-014.jsonl	30	domain:mclaughlinconstruction.com	mclaughlinconstruction.com	16092639320	mclaughlin construction and property management services	Sea Isle City	USA	McLaughlin Construction and Property Management Services	property_management	106 W Jersey Ave, Sea Isle City, NJ	https://www.mclaughlinconstruction.com/	info@mclaughlinconstruction.com	+16092639320						https://explore.overturemaps.org/#id=f71fa972-e3a8-42f6-bbfa-7f5230cea513	f71fa972-e3a8-42f6-bbfa-7f5230cea513		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	31	domain:mdpropertymanagement.net	mdpropertymanagement.net	13017024200	md property management	Upper Marlboro	USA	MD Property Management	property_management	14340 Old Marlboro Pike, Upper Marlboro, MD	http://www.mdpropertymanagement.net/	rmxjohnl@gmail.com	+13017024200						https://explore.overturemaps.org/#id=310f7c61-82e1-4155-9e19-a499f0e64c82	310f7c61-82e1-4155-9e19-a499f0e64c82		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	32	domain:memorymakervacationrentals.com	memorymakervacationrentals.com		the highlander broken bow	Broken Bow	USA	The Highlander Broken Bow	hotel	371 Lukfata St, Broken Bow, OK	http://www.memorymakervacationrentals.com/	contact@memorymakervacationrentals.com			https://www.instagram.com/MemoryMakerVacationRentals/				https://explore.overturemaps.org/#id=9a6ae91c-ba77-437f-836d-0d7af5049e57	9a6ae91c-ba77-437f-836d-0d7af5049e57		72	10	HIGH	
delta-github-run-31861026561-014.jsonl	33	domain:meridian806.com	meridian806.com	18067854600	meridian property management	Lubbock	USA	Meridian Property Management	property_management	7710 Milwaukee Ave, Lubbock, TX	http://www.meridian806.com/	office@meridian806.com	+18067854600						https://explore.overturemaps.org/#id=028ebbeb-6709-46a7-bd46-c0f8c67067b4	028ebbeb-6709-46a7-bd46-c0f8c67067b4		75	0	MEDIUM	
delta-github-run-31861026561-014.jsonl	34	domain:mexellpropertymgmt.com	mexellpropertymgmt.com	19723941855	mexell property management	Carrollton	USA	Mexell Property Management	property_management	4001 N Josey Ln, Carrollton, TX	https://www.mexellpropertymgmt.com/	marketing.mexellproperty@gmail.com	+19723941855						https://explore.overturemaps.org/#id=f253755d-5c3a-44a9-9cbb-94eeca2df116	f253755d-5c3a-44a9-9cbb-94eeca2df116		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	35	domain:middlepointproperties.com	middlepointproperties.com	12406617788	middlepoint property management	Middletown	USA	Middlepoint Property Management	property_management	2903 Bidle Rd, Middletown, MD	http://middlepointproperties.com/	boettcherrealtor@gmail.com	+12406617788						https://explore.overturemaps.org/#id=216c831c-4061-4ce4-97dc-390c029c585e	216c831c-4061-4ce4-97dc-390c029c585e		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	36	domain:midtowncondo.com	midtowncondo.com	2028421312	midtown property management	Washington	USA	Midtown Property Management	real_estate_agent	1312 Massachusetts Ave NW Apt 105, Washington, DC	http://midtowncondo.com	webmaster@midtowncondo.com	(202) 842-1312						https://explore.overturemaps.org/#id=e4ef4b4f-8a29-4de4-afe9-92f15e97a359	e4ef4b4f-8a29-4de4-afe9-92f15e97a359		75	12	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	37	domain:militaryrelocating.com	militaryrelocating.com	12102478188	military city property management llc	San Antonio	USA	Military City Property Management LLC	property_management	1717 N Loop 1604 E, San Antonio, TX	http://MilitaryRelocating.com/	sanantoniorelocating@gmail.com	+12102478188						https://explore.overturemaps.org/#id=be697657-6a87-484b-ab1d-84b76307a040	be697657-6a87-484b-ab1d-84b76307a040		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	38	domain:millerspropertyllc.com	millerspropertyllc.com	14432073741	miller s property management llc	North East	USA	Miller's Property Management LLC	landscaping	110 Pennsylvania Ave, North East, MD	http://www.millerspropertyllc.com/	millersproperty23@outlook.com	+14432073741						https://explore.overturemaps.org/#id=2476eb99-2cea-4064-a08f-a69defb9423c	2476eb99-2cea-4064-a08f-a69defb9423c		75	0	HIGH	
delta-github-run-31861026561-014.jsonl	39	domain:minnixproperties.com	minnixproperties.com	18067967368	minnix property management	Lubbock	USA	Minnix Property Management	property_management	12302 Slide Rd, Lubbock, TX	https://www.minnixproperties.com/	minnixproperties@minnixproperties.com	+18067967368		https://www.instagram.com/minnixproperties/				https://explore.overturemaps.org/#id=cc0113c4-ed95-4bde-8543-10663151a437	cc0113c4-ed95-4bde-8543-10663151a437		75	0	MEDIUM	
delta-github-run-31861026561-014.jsonl	40	domain:miraclemanor.com	miraclemanor.com	17603296641	miracle manor boutique hotel and spa	Desert Hot Springs	USA	Miracle Manor Boutique Hotel and Spa	hotel	12589 Reposo Way, Desert Hot Springs, CA	http://miraclemanor.com/	info@miraclemanor.com	+17603296641		https://www.instagram.com/miraclemanor/				https://explore.overturemaps.org/#id=8dcc5128-dc18-48c9-af4d-9a5fbfff315e	8dcc5128-dc18-48c9-af4d-9a5fbfff315e		0	34	HIGH	
delta-github-run-31861026561-014.jsonl	41	domain:miskitugranada.com	miskitugranada.com	18632643986	miskitu casa boutique	Granada	Nicaragua	Miskitu Casa Boutique	hotel	C. La Libertad, Granada	http://www.miskitugranada.com/	marketing@miskitugranada.com	+18632643986		https://www.instagram.com/miskitugranada/				https://explore.overturemaps.org/#id=21d8a053-1225-4b9d-b429-c1e2114b40c1	21d8a053-1225-4b9d-b429-c1e2114b40c1		0	34	HIGH	
delta-github-run-31861026561-014.jsonl	42	domain:missionbeachretreat.com	missionbeachretreat.com	18584844881	ocean front vacation rentals mission beach san diego california	San Diego	USA	Ocean Front Vacation Rentals Mission Beach San Diego California	holiday_rental_home	3755 Ocean Front Walk, San Diego, CA	http://www.missionbeachretreat.com/	info@missionbeachretreat.com	+18584844881						https://explore.overturemaps.org/#id=e89693b2-fac1-411f-bc4c-7edad01cb1dd	e89693b2-fac1-411f-bc4c-7edad01cb1dd		87	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	43	domain:missionrealtyproperties.com	missionrealtyproperties.com	17607288410	mission realty property management	Fallbrook	USA	Mission Realty Property Management	property_management	337 E Mission Rd, Fallbrook, CA	http://www.MissionRealtyProperties.com/	missionrlt@aol.com	+17607288410						https://explore.overturemaps.org/#id=1878e6ef-027f-400c-b808-dacd94464491	1878e6ef-027f-400c-b808-dacd94464491		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	44	domain:mljdpropertymanagement.com	mljdpropertymanagement.com	13015242160	mljd property management	Frederick	USA	MLJD Property Management	property_management	53 E Patrick St, Frederick, MD	https://www.mljdpropertymanagement.com/	jay@mljdpropertymanagement.com	+13015242160						https://explore.overturemaps.org/#id=97ee6e09-b093-49e2-875e-e4de9a3c8a21	97ee6e09-b093-49e2-875e-e4de9a3c8a21		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	45	domain:monihan.com	monihan.com	16107225551	ocean city nj vacation rental	Ocean City	USA	Ocean City, NJ Vacation Rental	holiday_rental_home	1827 Central Ave, Ocean City, NJ	https://monihan.com/mobile/rental.php?1827-Central-Avenue-Ocean-City-floor2nd	dkhammaker@gmail.com	+16107225551		https://www.instagram.com/monihanrealty/				https://explore.overturemaps.org/#id=7bc14616-2bc2-4972-8554-0f41efbb9897	7bc14616-2bc2-4972-8554-0f41efbb9897		75	0	HIGH	
delta-github-run-31861026561-014.jsonl	46	domain:monterreal.com	monterreal.com	528444388170	bosques de monterreal	Arteaga	Mexico	Bosques de Monterreal	ski_resort	Carretera San Antonio de las Alazanas (Coahuila 112) Km 32 s/n Santa Anita del Peñasco, Arteaga	http://www.monterreal.com/	bosques@monterreal.com	+528444388170						https://explore.overturemaps.org/#id=a599fa27-9672-44eb-8667-ca1515102c82	a599fa27-9672-44eb-8667-ca1515102c82		0	44	MEDIUM	
delta-github-run-31861026561-014.jsonl	47	domain:mosaicpropertymanagement.com	mosaicpropertymanagement.com	18058574181	mosaic property management	Oxnard	USA	Mosaic Property Management	property_management	4072 Farralon Way, Oxnard, CA	http://www.mosaicpropertymanagement.com/	mosaicpropertymanagement@gmail.com	+18058574181						https://explore.overturemaps.org/#id=73dc9313-f882-4dd0-a25b-d32917680b49	73dc9313-f882-4dd0-a25b-d32917680b49		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	48	domain:mountainmamacabins.com	mountainmamacabins.com	13047542087	mountain mama vacation homes	Harpers Ferry	USA	Mountain Mama Vacation Homes	holiday_rental_home	Harpers Ferry, WV	http://www.mountainmamacabins.com/	info@mountainmamacabins.com	+13047542087		https://www.instagram.com/mountainmamacabins/				https://explore.overturemaps.org/#id=de0a6f51-8998-4db7-91b3-bc722cde81ae	de0a6f51-8998-4db7-91b3-bc722cde81ae		87	0	HIGH	
delta-github-run-31861026561-014.jsonl	49	domain:mpmmonroe.com	mpmmonroe.com	13189142556	muey property management	Monroe	USA	Muey Property Management	property_management	66 W Elmwood Dr, Monroe, LA	http://www.mpmmonroe.com/	mueyproperties@mpmmonroe.com	+13189142556						https://explore.overturemaps.org/#id=a1ac32e3-602b-4a5e-ad62-3ccf64a44bf9	a1ac32e3-602b-4a5e-ad62-3ccf64a44bf9		75	0	PERMISSIVE	
delta-github-run-31861026561-014.jsonl	50	domain:mpmva.com	mpmva.com	15403844314	madison property management	Fredericksburg	USA	Madison Property Management	property_management	3106 Plank Rd, Fredericksburg, VA	http://www.mpmva.com/	info@mpmva.com	+15403844314						https://explore.overturemaps.org/#id=31be1104-a92e-4501-8a97-717d1beeb45a	31be1104-a92e-4501-8a97-717d1beeb45a		75	0	PERMISSIVE	
delta-github-run-31861026561-015.jsonl	1	domain:mrapmi.com	mrapmi.com	14105157390	mra property management	Abingdon	USA	Mra Property Management	property_management	3445 Box Hill Corporate Center Dr, Abingdon, MD	http://www.mrapmi.com	mrapmi@mrapmi.com	+14105157390						https://explore.overturemaps.org/#id=1b041e86-c58a-48fc-b4f6-5e7b209eebff	1b041e86-c58a-48fc-b4f6-5e7b209eebff		75	0	PERMISSIVE	
delta-github-run-31861026561-015.jsonl	2	domain:mychesapeakedream.com	mychesapeakedream.com	16262134303	chesapeake dream vacation rental	Cape Charles	USA	Chesapeake Dream Vacation Rental	holiday_rental_home	101 Tazewell Ave, Cape Charles, VA	http://www.mychesapeakedream.com/	lowelandfarm@aol.com	+16262134303						https://explore.overturemaps.org/#id=c4df013c-9a74-4a19-9c4c-d44381f059b6	c4df013c-9a74-4a19-9c4c-d44381f059b6		75	0	HIGH	
delta-github-run-31861026561-015.jsonl	3	domain:mypadre.com	mypadre.com	19567612649	south padre island beach and condo rentals	South Padre Island	USA	South Padre Island Beach and Condo Rentals	property_management	1700 Padre Blvd, South Padre Island, TX	https://mypadre.com/	mypadre1@aol.com	+19567612649						https://explore.overturemaps.org/#id=c3da139b-c3f0-41f7-85bb-0acc3dd920c7	c3da139b-c3f0-41f7-85bb-0acc3dd920c7		75	0	PERMISSIVE	
delta-github-run-31861026561-015.jsonl	4	domain:mytemeculavalleyhomes.com	mytemeculavalleyhomes.com	19518502545	temecula homes for lease property management and sales	Temecula	USA	Temecula Homes for Lease Property Management and Sales	property_management	27232 Via Industria, Temecula, CA	http://mytemeculavalleyhomes.com/	management@mytemeculavalleyhomes.com	+19518502545						https://explore.overturemaps.org/#id=6c1e0274-df5e-4862-90bc-6c25208b824c	6c1e0274-df5e-4862-90bc-6c25208b824c		75	0	PERMISSIVE	
delta-github-run-31861026561-015.jsonl	5	domain:nancyshih.com	nancyshih.com	13169921108	kansas top 10 property management	Wichita	USA	Kansas Top 10 Property Management	real_estate_agent	3500 N Rock Rd, Wichita, KS	http://Nancyshih.com/	nancyshih68@gmail.com	+13169921108						https://explore.overturemaps.org/#id=947d6cf0-2ccf-4cb9-83fa-64faea8e6902	947d6cf0-2ccf-4cb9-83fa-64faea8e6902		75	12	PERMISSIVE	
delta-github-run-31861026561-015.jsonl	6	domain:natchezpropertymanagement.com	natchezpropertymanagement.com	16015972509	natchez property management	Natchez	USA	Natchez Property Management	property_management	114 Main St, Natchez, MS	http://Natchezpropertymanagement.com/	jamesemorysmith45@yahoo.com	+16015972509						https://explore.overturemaps.org/#id=6e0a745c-b4e5-4f60-8b93-da0ef884bd5c	6e0a745c-b4e5-4f60-8b93-da0ef884bd5c		75	0	MEDIUM	
delta-github-run-31861026561-015.jsonl	7	domain:nationalharbor.com	nationalharbor.com	12026779358	national harbor villa rental	Oxon Hill	USA	National Harbor Villa Rental	public_plaza	137 National Harbor Blvd, Oxon Hill, MD	http://www.nationalharbor.com/	harborhouse77@yahoo.com	+12026779358		https://www.instagram.com/NationalHarbor/				https://explore.overturemaps.org/#id=ca58c18b-97c7-4a44-b12d-bb9d9e4c8049	ca58c18b-97c7-4a44-b12d-bb9d9e4c8049		60	12	HIGH	
